,Year_0,row_id,currentEmp13[other]_0,currentEmp13
702,2026,2026_625,,Physical sciences
703,2026,2026_652,,Physical sciences
704,2026,2026_653,,Physical sciences
705,2026,2026_654,,Physical sciences
706,2026,2026_655,,Physical sciences
707,2026,2026_664,Meteorology,Physical sciences
708,2026,2026_668,,Physical sciences
709,2026,2026_671,,Physical sciences
710,2026,2026_672,,Physical sciences
711,2026,2026_677,,Physical sciences
712,2026,2026_687,,Physical sciences
713,2026,2026_690,,Physical sciences
714,2026,2026_692,,Physical sciences
715,2026,2026_696,,Physical sciences
716,2026,2026_698,,Physical sciences
717,2026,2026_701,,Physical sciences
718,2026,2026_704,,Physical sciences
719,2026,2026_705,,Physical sciences
720,2026,2026_715,,Physical sciences
721,2026,2026_719,Geochemistry,Physical sciences
722,2026,2026_721,,Physical sciences
723,2026,2026_724,,Physical sciences
724,2026,2026_730,,Physical sciences
725,2026,2026_736,,Physical sciences
726,2026,2026_741,,Physical sciences
727,2026,2026_747,,Physical sciences
728,2026,2026_748,,Physical sciences
729,2026,2026_749,,Physical sciences
730,2026,2026_750,,Physical sciences
731,2026,2026_755,,Physical sciences
732,2026,2026_756,,Physical sciences
733,2026,2026_759,,Physical sciences
734,2026,2026_762,,Physical sciences
735,2026,2026_767,,Physical sciences
736,2026,2026_770,,Physical sciences
737,2026,2026_773,,Physical sciences
738,2026,2026_774,,Physical sciences
739,2026,2026_776,,Physical sciences
740,2026,2026_785,,Physical sciences
741,2026,2026_790,,Physical sciences
742,2026,2026_791,,Physical sciences
743,2026,2026_792,,Physical sciences
744,2026,2026_793,,Physical sciences
745,2026,2026_795,,Physical sciences
746,2026,2026_797,,Physical sciences
747,2026,2026_802,,Physical sciences
748,2026,2026_804,,Physical sciences
749,2026,2026_805,,Physical sciences
750,2026,2026_811,,Physical sciences
751,2026,2026_812,,Physical sciences
752,2026,2026_817,,Physical sciences
753,2026,2026_818,,Physical sciences
754,2026,2026_819,,Physical sciences
755,2026,2026_821,,Physical sciences
756,2026,2026_822,,Physical sciences
757,2026,2026_823,,Physical sciences
758,2026,2026_826,,Physical sciences
759,2026,2026_827,,Physical sciences
760,2026,2026_828,,Physical sciences
761,2026,2026_831,,Physical sciences
762,2026,2026_835,,Physical sciences
763,2026,2026_836,,Physical sciences
764,2026,2026_841,,Physical sciences
765,2026,2026_842,,Physical sciences
766,2026,2026_843,,Physical sciences
767,2026,2026_845,,Physical sciences
768,2026,2026_846,,Physical sciences
769,2026,2026_849,,Physical sciences
770,2026,2026_850,,Physical sciences
771,2026,2026_856,,Physical sciences
772,2026,2026_857,,Physical sciences
773,2026,2026_859,,Physical sciences
774,2026,2026_861,,Physical sciences
775,2026,2026_865,,Physical sciences
776,2026,2026_866,,Physical sciences
777,2026,2026_868,,Physical sciences
778,2026,2026_869,,Physical sciences
779,2026,2026_871,,Physical sciences
780,2026,2026_873,,Physical sciences
781,2026,2026_874,,Physical sciences
782,2026,2026_875,,Physical sciences
783,2026,2026_876,,Physical sciences
784,2026,2026_879,,Physical sciences
785,2026,2026_885,,Physical sciences
786,2026,2026_886,,Physical sciences
787,2026,2026_892,,Physical sciences
788,2026,2026_893,,Physical sciences
789,2026,2026_894,,Physical sciences
790,2026,2026_895,,Physical sciences
791,2026,2026_896,,Physical sciences
792,2026,2026_902,,Physical sciences
793,2026,2026_903,,Physical sciences
794,2026,2026_906,,Physical sciences
795,2026,2026_909,,Physical sciences
796,2026,2026_910,,Physical sciences
797,2026,2026_917,,Physical sciences
798,2026,2026_918,,Physical sciences
799,2026,2026_923,,Physical sciences
800,2026,2026_925,Chemistry,Physical sciences
801,2026,2026_928,,Physical sciences
802,2026,2026_929,,Physical sciences
803,2026,2026_930,,Physical sciences
804,2026,2026_931,,Physical sciences
805,2026,2026_934,,Physical sciences
806,2026,2026_938,,Physical sciences
807,2026,2026_942,,Physical sciences
808,2026,2026_943,,Physical sciences
809,2026,2026_944,,Physical sciences
810,2026,2026_946,,Physical sciences
811,2026,2026_947,,Physical sciences
812,2026,2026_949,,Physical sciences
813,2026,2026_951,,Physical sciences
814,2026,2026_952,,Physical sciences
815,2026,2026_954,,Physical sciences
816,2026,2026_956,,Physical sciences
817,2026,2026_959,,Physical sciences
818,2026,2026_960,,Physical sciences
819,2026,2026_962,,Physical sciences
820,2026,2026_963,,Physical sciences
821,2026,2026_966,,Physical sciences
822,2026,2026_974,,Physical sciences
823,2026,2026_975,,Physical sciences
824,2026,2026_977,,Physical sciences
825,2026,2026_978,,Physical sciences
826,2026,2026_981,,Physical sciences
827,2026,2026_1001,,Physical sciences
828,2026,2026_1002,,Physical sciences
829,2026,2026_1007,,Physical sciences
830,2026,2026_1008,,Physical sciences
831,2026,2026_1009,,Physical sciences
832,2026,2026_1011,,Physical sciences
833,2026,2026_1014,,Physical sciences
834,2026,2026_1016,,Physical sciences
835,2026,2026_1018,,Physical sciences
836,2026,2026_1019,,Physical sciences
837,2026,2026_1023,,Physical sciences
838,2026,2026_1024,,Physical sciences
839,2026,2026_1034,,Physical sciences
840,2026,2026_1038,,Physical sciences
841,2026,2026_1045,,Physical sciences
842,2026,2026_1052,,Physical sciences
843,2026,2026_1058,,Physical sciences
844,2026,2026_1068,,Physical sciences
845,2026,2026_1069,,Physical sciences
846,2026,2026_1070,,Physical sciences
847,2026,2026_1073,,Physical sciences
848,2026,2026_1075,,Physical sciences
849,2026,2026_1076,,Physical sciences
850,2026,2026_1078,,Physical sciences
851,2026,2026_1080,,Physical sciences
852,2026,2026_1081,,Physical sciences
853,2026,2026_1083,,Physical sciences
854,2026,2026_1092,,Physical sciences
855,2026,2026_1093,,Physical sciences
856,2026,2026_1094,High Performance Computing,Physical sciences
857,2026,2026_1095,,Physical sciences
858,2026,2026_1101,,Physical sciences
859,2026,2026_1103,,Physical sciences
860,2026,2026_1109,,Physical sciences
861,2026,2026_1115,,Physical sciences
862,2026,2026_1116,,Physical sciences
863,2026,2026_1124,,Physical sciences
864,2026,2026_1127,,Physical sciences
865,2026,2026_1131,,Physical sciences
866,2026,2026_1137,,Physical sciences
867,2026,2026_1140,,Physical sciences
868,2026,2026_1143,,Physical sciences
869,2026,2026_1144,,Physical sciences
870,2026,2026_1151,Environmental sciences,Physical sciences
871,2026,2026_1152,,Physical sciences
872,2026,2026_1155,,Physical sciences
873,2026,2026_1157,,Physical sciences
874,2026,2026_1158,,Physical sciences
875,2026,2026_1159,,Physical sciences
876,2026,2026_1162,,Physical sciences
877,2026,2026_8,Digital Humanities,Mathematical sciences
878,2026,2026_31,"Any really, depends on who asks for help",Mathematical sciences
879,2026,2026_56,,Mathematical sciences
880,2026,2026_60,,Mathematical sciences
881,2026,2026_66,,Mathematical sciences
882,2026,2026_73,,Mathematical sciences
883,2026,2026_83,,Mathematical sciences
884,2026,2026_102,,Mathematical sciences
885,2026,2026_107,,Mathematical sciences
886,2026,2026_133,,Mathematical sciences
887,2026,2026_146,,Mathematical sciences
888,2026,2026_154,,Mathematical sciences
889,2026,2026_157,,Mathematical sciences
890,2026,2026_164,,Mathematical sciences
891,2026,2026_168,,Mathematical sciences
892,2026,2026_171,Statistics,Mathematical sciences
893,2026,2026_187,,Mathematical sciences
894,2026,2026_191,,Mathematical sciences
895,2026,2026_198,,Mathematical sciences
896,2026,2026_202,,Mathematical sciences
897,2026,2026_206,RSE,Mathematical sciences
898,2026,2026_211,,Mathematical sciences
899,2026,2026_224,,Mathematical sciences
900,2026,2026_232,,Mathematical sciences
901,2026,2026_246,,Mathematical sciences
902,2026,2026_263,,Mathematical sciences
903,2026,2026_267,,Mathematical sciences
904,2026,2026_284,Fintech,Mathematical sciences
905,2026,2026_292,,Mathematical sciences
906,2026,2026_297,,Mathematical sciences
907,2026,2026_298,,Mathematical sciences
908,2026,2026_302,,Mathematical sciences
909,2026,2026_307,,Mathematical sciences
910,2026,2026_317,,Mathematical sciences
911,2026,2026_328,,Mathematical sciences
912,2026,2026_331,,Mathematical sciences
913,2026,2026_338,,Mathematical sciences
914,2026,2026_349,,Mathematical sciences
915,2026,2026_351,,Mathematical sciences
916,2026,2026_363,,Mathematical sciences
917,2026,2026_365,,Mathematical sciences
918,2026,2026_371,,Mathematical sciences
919,2026,2026_405,,Mathematical sciences
920,2026,2026_419,,Mathematical sciences
921,2026,2026_453,,Mathematical sciences
922,2026,2026_466,,Mathematical sciences
923,2026,2026_484,,Mathematical sciences
924,2026,2026_495,,Mathematical sciences
925,2026,2026_516,,Mathematical sciences
926,2026,2026_534,,Mathematical sciences
927,2026,2026_539,,Mathematical sciences
928,2026,2026_548,,Mathematical sciences
929,2026,2026_577,,Mathematical sciences
930,2026,2026_582,,Mathematical sciences
931,2026,2026_588,Aerospace,Mathematical sciences
932,2026,2026_604,,Mathematical sciences
933,2026,2026_659,,Mathematical sciences
934,2026,2026_663,,Mathematical sciences
935,2026,2026_668,,Mathematical sciences
936,2026,2026_671,,Mathematical sciences
937,2026,2026_694,,Mathematical sciences
938,2026,2026_697,,Mathematical sciences
939,2026,2026_724,,Mathematical sciences
940,2026,2026_730,,Mathematical sciences
941,2026,2026_736,,Mathematical sciences
942,2026,2026_744,,Mathematical sciences
943,2026,2026_756,,Mathematical sciences
944,2026,2026_759,,Mathematical sciences
945,2026,2026_762,,Mathematical sciences
946,2026,2026_767,,Mathematical sciences
947,2026,2026_773,,Mathematical sciences
948,2026,2026_774,,Mathematical sciences
949,2026,2026_780,,Mathematical sciences
950,2026,2026_781,,Mathematical sciences
951,2026,2026_804,,Mathematical sciences
952,2026,2026_821,,Mathematical sciences
953,2026,2026_823,,Mathematical sciences
954,2026,2026_827,,Mathematical sciences
955,2026,2026_845,,Mathematical sciences
956,2026,2026_850,,Mathematical sciences
957,2026,2026_862,,Mathematical sciences
958,2026,2026_874,,Mathematical sciences
959,2026,2026_877,,Mathematical sciences
960,2026,2026_878,"Particle Physics, Astrophysics, Cosmology, Solar System and Planetary Science and Nuclear Physics theory community",Mathematical sciences
961,2026,2026_886,,Mathematical sciences
962,2026,2026_893,,Mathematical sciences
963,2026,2026_897,,Mathematical sciences
964,2026,2026_900,,Mathematical sciences
965,2026,2026_907,,Mathematical sciences
966,2026,2026_924,,Mathematical sciences
967,2026,2026_930,,Mathematical sciences
968,2026,2026_942,,Mathematical sciences
969,2026,2026_944,,Mathematical sciences
970,2026,2026_952,,Mathematical sciences
971,2026,2026_954,,Mathematical sciences
972,2026,2026_964,Statistics,Mathematical sciences
973,2026,2026_995,,Mathematical sciences
974,2026,2026_1004,,Mathematical sciences
975,2026,2026_1012,,Mathematical sciences
976,2026,2026_1013,,Mathematical sciences
977,2026,2026_1014,,Mathematical sciences
978,2026,2026_1018,,Mathematical sciences
979,2026,2026_1038,,Mathematical sciences
980,2026,2026_1039,,Mathematical sciences
981,2026,2026_1051,,Mathematical sciences
982,2026,2026_1065,,Mathematical sciences
983,2026,2026_1069,,Mathematical sciences
984,2026,2026_1075,,Mathematical sciences
985,2026,2026_1080,,Mathematical sciences
986,2026,2026_1106,,Mathematical sciences
987,2026,2026_1115,,Mathematical sciences
988,2026,2026_1121,,Mathematical sciences
989,2026,2026_1124,,Mathematical sciences
990,2026,2026_1131,,Mathematical sciences
991,2026,2026_1141,,Mathematical sciences
992,2026,2026_1143,,Mathematical sciences
993,2026,2026_1150,,Mathematical sciences
994,2026,2026_1158,,Mathematical sciences
995,2026,2026_1162,,Mathematical sciences
996,2026,2026_3,,Computer science
997,2026,2026_8,Digital Humanities,Computer science
998,2026,2026_9,,Computer science
999,2026,2026_17,,Computer science
1000,2026,2026_18,,Computer science
1001,2026,2026_23,,Computer science
1002,2026,2026_24,,Computer science
1003,2026,2026_30,,Computer science
1004,2026,2026_31,"Any really, depends on who asks for help",Computer science
1005,2026,2026_34,,Computer science
1006,2026,2026_39,,Computer science
1007,2026,2026_41,,Computer science
1008,2026,2026_44,,Computer science
1009,2026,2026_45,,Computer science
1010,2026,2026_49,,Computer science
1011,2026,2026_56,,Computer science
1012,2026,2026_61,,Computer science
1013,2026,2026_63,,Computer science
1014,2026,2026_66,,Computer science
1015,2026,2026_69,,Computer science
1016,2026,2026_73,,Computer science
1017,2026,2026_82,,Computer science
1018,2026,2026_83,,Computer science
1019,2026,2026_86,,Computer science
1020,2026,2026_87,Neuroscience,Computer science
1021,2026,2026_88,,Computer science
1022,2026,2026_89,,Computer science
1023,2026,2026_94,,Computer science
1024,2026,2026_97,,Computer science
1025,2026,2026_99,,Computer science
1026,2026,2026_101,,Computer science
1027,2026,2026_105,,Computer science
1028,2026,2026_107,,Computer science
1029,2026,2026_109,,Computer science
1030,2026,2026_110,,Computer science
1031,2026,2026_116,,Computer science
1032,2026,2026_119,,Computer science
1033,2026,2026_121,,Computer science
1034,2026,2026_122,,Computer science
1035,2026,2026_124,,Computer science
1036,2026,2026_127,Kognitive Neurowissenschaften,Computer science
1037,2026,2026_130,,Computer science
1038,2026,2026_132,,Computer science
1039,2026,2026_133,,Computer science
1040,2026,2026_135,,Computer science
1041,2026,2026_136,,Computer science
1042,2026,2026_137,,Computer science
1043,2026,2026_143,,Computer science
1044,2026,2026_149,,Computer science
1045,2026,2026_154,,Computer science
1046,2026,2026_156,,Computer science
1047,2026,2026_162,,Computer science
1048,2026,2026_163,,Computer science
1049,2026,2026_167,,Computer science
1050,2026,2026_168,,Computer science
1051,2026,2026_170,,Computer science
1052,2026,2026_176,,Computer science
1053,2026,2026_177,,Computer science
1054,2026,2026_182,,Computer science
1055,2026,2026_184,,Computer science
1056,2026,2026_185,,Computer science
1057,2026,2026_188,,Computer science
1058,2026,2026_191,,Computer science
1059,2026,2026_194,,Computer science
1060,2026,2026_195,,Computer science
1061,2026,2026_196,,Computer science
1062,2026,2026_198,,Computer science
1063,2026,2026_200,,Computer science
1064,2026,2026_202,,Computer science
1065,2026,2026_205,,Computer science
1066,2026,2026_206,RSE,Computer science
1067,2026,2026_209,,Computer science
1068,2026,2026_214,,Computer science
1069,2026,2026_215,,Computer science
1070,2026,2026_217,,Computer science
1071,2026,2026_220,,Computer science
1072,2026,2026_222,,Computer science
1073,2026,2026_227,,Computer science
1074,2026,2026_229,,Computer science
1075,2026,2026_232,,Computer science
1076,2026,2026_240,,Computer science
1077,2026,2026_244,,Computer science
1078,2026,2026_246,,Computer science
1079,2026,2026_247,,Computer science
1080,2026,2026_248,,Computer science
1081,2026,2026_249,,Computer science
1082,2026,2026_250,,Computer science
1083,2026,2026_251,,Computer science
1084,2026,2026_259,Research Data Management,Computer science
1085,2026,2026_263,,Computer science
1086,2026,2026_266,,Computer science
1087,2026,2026_267,,Computer science
1088,2026,2026_273,,Computer science
1089,2026,2026_279,,Computer science
1090,2026,2026_281,,Computer science
1091,2026,2026_283,,Computer science
1092,2026,2026_284,Fintech,Computer science
1093,2026,2026_296,,Computer science
1094,2026,2026_297,,Computer science
1095,2026,2026_298,,Computer science
1096,2026,2026_299,,Computer science
1097,2026,2026_302,,Computer science
1098,2026,2026_306,,Computer science
1099,2026,2026_307,,Computer science
1100,2026,2026_308,,Computer science
1101,2026,2026_311,,Computer science
1102,2026,2026_317,,Computer science
1103,2026,2026_319,,Computer science
1104,2026,2026_320,,Computer science
1105,2026,2026_322,,Computer science
1106,2026,2026_328,,Computer science
1107,2026,2026_329,,Computer science
1108,2026,2026_330,,Computer science
1109,2026,2026_334,,Computer science
1110,2026,2026_336,Climate Science,Computer science
1111,2026,2026_338,,Computer science
1112,2026,2026_340,,Computer science
1113,2026,2026_343,,Computer science
1114,2026,2026_344,,Computer science
1115,2026,2026_347,,Computer science
1116,2026,2026_349,,Computer science
1117,2026,2026_351,,Computer science
1118,2026,2026_354,,Computer science
1119,2026,2026_355,,Computer science
1120,2026,2026_359,,Computer science
1121,2026,2026_363,,Computer science
1122,2026,2026_364,,Computer science
1123,2026,2026_365,,Computer science
1124,2026,2026_366,,Computer science
1125,2026,2026_367,,Computer science
1126,2026,2026_369,,Computer science
1127,2026,2026_371,,Computer science
1128,2026,2026_372,,Computer science
1129,2026,2026_375,,Computer science
1130,2026,2026_379,,Computer science
1131,2026,2026_380,,Computer science
1132,2026,2026_382,,Computer science
1133,2026,2026_383,,Computer science
1134,2026,2026_385,,Computer science
1135,2026,2026_386,,Computer science
1136,2026,2026_387,,Computer science
1137,2026,2026_388,,Computer science
1138,2026,2026_389,,Computer science
1139,2026,2026_390,,Computer science
1140,2026,2026_397,,Computer science
1141,2026,2026_399,,Computer science
1142,2026,2026_403,,Computer science
1143,2026,2026_405,,Computer science
1144,2026,2026_407,,Computer science
1145,2026,2026_408,,Computer science
1146,2026,2026_413,,Computer science
1147,2026,2026_415,,Computer science
1148,2026,2026_418,,Computer science
1149,2026,2026_420,,Computer science
1150,2026,2026_421,,Computer science
1151,2026,2026_422,,Computer science
1152,2026,2026_424,,Computer science
1153,2026,2026_433,electro chemistry,Computer science
1154,2026,2026_437,,Computer science
1155,2026,2026_440,,Computer science
1156,2026,2026_441,,Computer science
1157,2026,2026_446,,Computer science
1158,2026,2026_451,,Computer science
1159,2026,2026_453,,Computer science
1160,2026,2026_456,,Computer science
1161,2026,2026_458,,Computer science
1162,2026,2026_461,,Computer science
1163,2026,2026_468,,Computer science
1164,2026,2026_471,,Computer science
1165,2026,2026_472,,Computer science
1166,2026,2026_474,,Computer science
1167,2026,2026_475,,Computer science
1168,2026,2026_481,,Computer science
1169,2026,2026_484,,Computer science
1170,2026,2026_485,,Computer science
1171,2026,2026_487,,Computer science
1172,2026,2026_494,,Computer science
1173,2026,2026_503,,Computer science
1174,2026,2026_504,,Computer science
1175,2026,2026_505,,Computer science
1176,2026,2026_506,,Computer science
1177,2026,2026_511,,Computer science
1178,2026,2026_515,Data visualization,Computer science
1179,2026,2026_516,,Computer science
1180,2026,2026_517,,Computer science
1181,2026,2026_523,,Computer science
1182,2026,2026_529,,Computer science
1183,2026,2026_531,,Computer science
1184,2026,2026_541,,Computer science
1185,2026,2026_548,,Computer science
1186,2026,2026_549,,Computer science
1187,2026,2026_552,,Computer science
1188,2026,2026_554,,Computer science
1189,2026,2026_557,,Computer science
1190,2026,2026_571,Geosciences,Computer science
1191,2026,2026_580,,Computer science
1192,2026,2026_582,,Computer science
1193,2026,2026_588,Aerospace,Computer science
1194,2026,2026_589,,Computer science
1195,2026,2026_595,,Computer science
1196,2026,2026_599,,Computer science
1197,2026,2026_603,Anwender sind aus allen möglichen Gebieten,Computer science
1198,2026,2026_604,,Computer science
1199,2026,2026_613,,Computer science
1200,2026,2026_617,,Computer science
1201,2026,2026_618,,Computer science
1202,2026,2026_620,,Computer science
1203,2026,2026_621,Robotics,Computer science
1204,2026,2026_625,,Computer science
1205,2026,2026_627,,Computer science
1206,2026,2026_628,Information Science,Computer science
1207,2026,2026_629,,Computer science
1208,2026,2026_636,,Computer science
1209,2026,2026_644,,Computer science
1210,2026,2026_645,,Computer science
1211,2026,2026_646,,Computer science
1212,2026,2026_653,,Computer science
1213,2026,2026_654,,Computer science
1214,2026,2026_657,,Computer science
1215,2026,2026_659,,Computer science
1216,2026,2026_663,,Computer science
1217,2026,2026_664,Meteorology,Computer science
1218,2026,2026_668,,Computer science
1219,2026,2026_671,,Computer science
1220,2026,2026_672,,Computer science
1221,2026,2026_673,,Computer science
1222,2026,2026_675,,Computer science
1223,2026,2026_678,,Computer science
1224,2026,2026_680,,Computer science
1225,2026,2026_683,,Computer science
1226,2026,2026_685,,Computer science
1227,2026,2026_689,,Computer science
1228,2026,2026_690,,Computer science
1229,2026,2026_694,,Computer science
1230,2026,2026_696,,Computer science
1231,2026,2026_701,,Computer science
1232,2026,2026_705,,Computer science
1233,2026,2026_707,,Computer science
1234,2026,2026_709,,Computer science
1235,2026,2026_713,,Computer science
1236,2026,2026_715,,Computer science
1237,2026,2026_716,,Computer science
1238,2026,2026_717,,Computer science
1239,2026,2026_718,,Computer science
1240,2026,2026_719,Geochemistry,Computer science
1241,2026,2026_721,,Computer science
1242,2026,2026_722,,Computer science
1243,2026,2026_730,,Computer science
1244,2026,2026_732,,Computer science
1245,2026,2026_733,,Computer science
1246,2026,2026_735,,Computer science
1247,2026,2026_736,,Computer science
1248,2026,2026_744,,Computer science
1249,2026,2026_746,,Computer science
1250,2026,2026_747,,Computer science
1251,2026,2026_753,Software development,Computer science
1252,2026,2026_759,,Computer science
1253,2026,2026_762,,Computer science
1254,2026,2026_764,,Computer science
1255,2026,2026_765,,Computer science
1256,2026,2026_768,Geisteswissenschaften,Computer science
1257,2026,2026_774,,Computer science
1258,2026,2026_776,,Computer science
1259,2026,2026_779,,Computer science
1260,2026,2026_780,,Computer science
1261,2026,2026_785,,Computer science
1262,2026,2026_786,,Computer science
1263,2026,2026_793,,Computer science
1264,2026,2026_795,,Computer science
1265,2026,2026_801,,Computer science
1266,2026,2026_806,,Computer science
1267,2026,2026_813,,Computer science
1268,2026,2026_816,,Computer science
1269,2026,2026_818,,Computer science
1270,2026,2026_819,,Computer science
1271,2026,2026_820,,Computer science
1272,2026,2026_821,,Computer science
1273,2026,2026_823,,Computer science
1274,2026,2026_827,,Computer science
1275,2026,2026_831,,Computer science
1276,2026,2026_836,,Computer science
1277,2026,2026_838,Literature,Computer science
1278,2026,2026_842,,Computer science
1279,2026,2026_843,,Computer science
1280,2026,2026_845,,Computer science
1281,2026,2026_856,,Computer science
1282,2026,2026_861,,Computer science
1283,2026,2026_867,,Computer science
1284,2026,2026_871,,Computer science
1285,2026,2026_872,,Computer science
1286,2026,2026_874,,Computer science
1287,2026,2026_877,,Computer science
1288,2026,2026_878,"Particle Physics, Astrophysics, Cosmology, Solar System and Planetary Science and Nuclear Physics theory community",Computer science
1289,2026,2026_881,,Computer science
1290,2026,2026_886,,Computer science
1291,2026,2026_887,,Computer science
1292,2026,2026_888,,Computer science
1293,2026,2026_891,,Computer science
1294,2026,2026_893,,Computer science
1295,2026,2026_895,,Computer science
1296,2026,2026_896,,Computer science
1297,2026,2026_897,,Computer science
1298,2026,2026_900,,Computer science
1299,2026,2026_901,,Computer science
1300,2026,2026_910,,Computer science
1301,2026,2026_914,"We operate university-wide, so all of the above",Computer science
1302,2026,2026_918,,Computer science
1303,2026,2026_920,,Computer science
1304,2026,2026_923,,Computer science
1305,2026,2026_924,,Computer science
1306,2026,2026_925,Chemistry,Computer science
1307,2026,2026_926,,Computer science
1308,2026,2026_927,,Computer science
1309,2026,2026_929,,Computer science
1310,2026,2026_931,,Computer science
1311,2026,2026_934,,Computer science
1312,2026,2026_935,,Computer science
1313,2026,2026_936,Informationswissenschaften,Computer science
1314,2026,2026_939,,Computer science
1315,2026,2026_940,,Computer science
1316,2026,2026_944,,Computer science
1317,2026,2026_952,,Computer science
1318,2026,2026_954,,Computer science
1319,2026,2026_961,,Computer science
1320,2026,2026_967,,Computer science
1321,2026,2026_968,,Computer science
1322,2026,2026_970,,Computer science
1323,2026,2026_971,,Computer science
1324,2026,2026_973,,Computer science
1325,2026,2026_984,Information Systems,Computer science
1326,2026,2026_986,,Computer science
1327,2026,2026_998,Geoinformation,Computer science
1328,2026,2026_1007,,Computer science
1329,2026,2026_1012,,Computer science
1330,2026,2026_1013,,Computer science
1331,2026,2026_1014,,Computer science
1332,2026,2026_1016,,Computer science
1333,2026,2026_1017,Geography,Computer science
1334,2026,2026_1018,,Computer science
1335,2026,2026_1019,,Computer science
1336,2026,2026_1024,,Computer science
1337,2026,2026_1026,,Computer science
1338,2026,2026_1028,,Computer science
1339,2026,2026_1029,,Computer science
1340,2026,2026_1030,,Computer science
1341,2026,2026_1032,Bioinformatics,Computer science
1342,2026,2026_1033,,Computer science
1343,2026,2026_1039,,Computer science
1344,2026,2026_1040,,Computer science
1345,2026,2026_1042,Bilbiotecas y apoyo a la investigación,Computer science
1346,2026,2026_1048,,Computer science
1347,2026,2026_1051,,Computer science
1348,2026,2026_1058,,Computer science
1349,2026,2026_1060,,Computer science
1350,2026,2026_1063,,Computer science
1351,2026,2026_1065,,Computer science
1352,2026,2026_1068,,Computer science
1353,2026,2026_1069,,Computer science
1354,2026,2026_1070,,Computer science
1355,2026,2026_1073,,Computer science
1356,2026,2026_1075,,Computer science
1357,2026,2026_1077,,Computer science
1358,2026,2026_1079,,Computer science
1359,2026,2026_1080,,Computer science
1360,2026,2026_1081,,Computer science
1361,2026,2026_1082,,Computer science
1362,2026,2026_1088,,Computer science
1363,2026,2026_1089,,Computer science
1364,2026,2026_1091,,Computer science
1365,2026,2026_1092,,Computer science
1366,2026,2026_1094,High Performance Computing,Computer science
1367,2026,2026_1095,,Computer science
1368,2026,2026_1106,,Computer science
1369,2026,2026_1110,,Computer science
1370,2026,2026_1113,Neuroscience,Computer science
1371,2026,2026_1115,,Computer science
1372,2026,2026_1116,,Computer science
1373,2026,2026_1118,,Computer science
1374,2026,2026_1124,,Computer science
1375,2026,2026_1125,,Computer science
1376,2026,2026_1126,,Computer science
1377,2026,2026_1127,,Computer science
1378,2026,2026_1128,,Computer science
1379,2026,2026_1132,,Computer science
1380,2026,2026_1133,,Computer science
1381,2026,2026_1134,,Computer science
1382,2026,2026_1135,,Computer science
1383,2026,2026_1137,,Computer science
1384,2026,2026_1141,,Computer science
1385,2026,2026_1143,,Computer science
1386,2026,2026_1145,,Computer science
1387,2026,2026_1146,,Computer science
1388,2026,2026_1150,,Computer science
1389,2026,2026_1152,,Computer science
1390,2026,2026_1153,,Computer science
1391,2026,2026_1157,,Computer science
1392,2026,2026_1158,,Computer science
1393,2026,2026_1162,,Computer science
1394,2026,2026_8,Digital Humanities,Engineering and technology
1395,2026,2026_9,,Engineering and technology
1396,2026,2026_17,,Engineering and technology
1397,2026,2026_24,,Engineering and technology
1398,2026,2026_30,,Engineering and technology
1399,2026,2026_31,"Any really, depends on who asks for help",Engineering and technology
1400,2026,2026_40,,Engineering and technology
1401,2026,2026_41,,Engineering and technology
1402,2026,2026_45,,Engineering and technology
1403,2026,2026_49,,Engineering and technology
1404,2026,2026_54,,Engineering and technology
1405,2026,2026_60,,Engineering and technology
1406,2026,2026_62,,Engineering and technology
1407,2026,2026_72,natural sciences,Engineering and technology
1408,2026,2026_73,,Engineering and technology
1409,2026,2026_81,,Engineering and technology
1410,2026,2026_82,,Engineering and technology
1411,2026,2026_83,,Engineering and technology
1412,2026,2026_88,,Engineering and technology
1413,2026,2026_89,,Engineering and technology
1414,2026,2026_91,,Engineering and technology
1415,2026,2026_98,,Engineering and technology
1416,2026,2026_105,,Engineering and technology
1417,2026,2026_107,,Engineering and technology
1418,2026,2026_110,,Engineering and technology
1419,2026,2026_115,,Engineering and technology
1420,2026,2026_117,,Engineering and technology
1421,2026,2026_122,,Engineering and technology
1422,2026,2026_133,,Engineering and technology
1423,2026,2026_136,,Engineering and technology
1424,2026,2026_137,,Engineering and technology
1425,2026,2026_149,,Engineering and technology
1426,2026,2026_150,,Engineering and technology
1427,2026,2026_154,,Engineering and technology
1428,2026,2026_156,,Engineering and technology
1429,2026,2026_162,,Engineering and technology
1430,2026,2026_167,,Engineering and technology
1431,2026,2026_170,,Engineering and technology
1432,2026,2026_176,,Engineering and technology
1433,2026,2026_185,,Engineering and technology
1434,2026,2026_188,,Engineering and technology
1435,2026,2026_190,Computational material science,Engineering and technology
1436,2026,2026_192,,Engineering and technology
1437,2026,2026_193,,Engineering and technology
1438,2026,2026_194,,Engineering and technology
1439,2026,2026_198,,Engineering and technology
1440,2026,2026_200,,Engineering and technology
1441,2026,2026_203,,Engineering and technology
1442,2026,2026_204,,Engineering and technology
1443,2026,2026_205,,Engineering and technology
1444,2026,2026_206,RSE,Engineering and technology
1445,2026,2026_209,,Engineering and technology
1446,2026,2026_212,,Engineering and technology
1447,2026,2026_215,,Engineering and technology
1448,2026,2026_222,,Engineering and technology
1449,2026,2026_227,,Engineering and technology
