,Year_0,row_id,org6de[other]_0,org6de
158,2026,2026_1056,,"Organisation of conferences, workshops and similar events"
159,2026,2026_1058,,"Organisation of conferences, workshops and similar events"
160,2026,2026_1063,,"Organisation of conferences, workshops and similar events"
161,2026,2026_1065,,"Organisation of conferences, workshops and similar events"
162,2026,2026_1082,,"Organisation of conferences, workshops and similar events"
163,2026,2026_1083,,"Organisation of conferences, workshops and similar events"
164,2026,2026_1092,,"Organisation of conferences, workshops and similar events"
165,2026,2026_1094,,"Organisation of conferences, workshops and similar events"
166,2026,2026_1099,,"Organisation of conferences, workshops and similar events"
167,2026,2026_1104,,"Organisation of conferences, workshops and similar events"
168,2026,2026_1112,,"Organisation of conferences, workshops and similar events"
169,2026,2026_1126,,"Organisation of conferences, workshops and similar events"
170,2026,2026_1127,,"Organisation of conferences, workshops and similar events"
171,2026,2026_1129,,"Organisation of conferences, workshops and similar events"
172,2026,2026_1136,,"Organisation of conferences, workshops and similar events"
173,2026,2026_1138,,"Organisation of conferences, workshops and similar events"
174,2026,2026_1141,,"Organisation of conferences, workshops and similar events"
175,2026,2026_1142,,"Organisation of conferences, workshops and similar events"
176,2026,2026_1144,,"Organisation of conferences, workshops and similar events"
177,2026,2026_1149,,"Organisation of conferences, workshops and similar events"
178,2026,2026_1152,,"Organisation of conferences, workshops and similar events"
179,2026,2026_1157,,"Organisation of conferences, workshops and similar events"
180,2026,2026_1162,,"Organisation of conferences, workshops and similar events"
181,2026,2026_5,,Running regular online talk-series
182,2026,2026_56,,Running regular online talk-series
183,2026,2026_60,,Running regular online talk-series
184,2026,2026_61,,Running regular online talk-series
185,2026,2026_63,,Running regular online talk-series
186,2026,2026_64,,Running regular online talk-series
187,2026,2026_65,,Running regular online talk-series
188,2026,2026_66,,Running regular online talk-series
189,2026,2026_67,,Running regular online talk-series
190,2026,2026_70,,Running regular online talk-series
191,2026,2026_72,,Running regular online talk-series
192,2026,2026_73,,Running regular online talk-series
193,2026,2026_77,,Running regular online talk-series
194,2026,2026_81,,Running regular online talk-series
195,2026,2026_83,,Running regular online talk-series
196,2026,2026_88,,Running regular online talk-series
197,2026,2026_89,,Running regular online talk-series
198,2026,2026_91,,Running regular online talk-series
199,2026,2026_108,,Running regular online talk-series
200,2026,2026_109,,Running regular online talk-series
201,2026,2026_121,,Running regular online talk-series
202,2026,2026_122,,Running regular online talk-series
203,2026,2026_123,,Running regular online talk-series
204,2026,2026_125,,Running regular online talk-series
205,2026,2026_130,,Running regular online talk-series
206,2026,2026_133,,Running regular online talk-series
207,2026,2026_147,,Running regular online talk-series
208,2026,2026_151,,Running regular online talk-series
209,2026,2026_154,,Running regular online talk-series
210,2026,2026_157,,Running regular online talk-series
211,2026,2026_205,"Again, whatever de-RSE doesn't do.",Running regular online talk-series
212,2026,2026_220,,Running regular online talk-series
213,2026,2026_240,,Running regular online talk-series
214,2026,2026_247,,Running regular online talk-series
215,2026,2026_250,,Running regular online talk-series
216,2026,2026_253,,Running regular online talk-series
217,2026,2026_270,,Running regular online talk-series
218,2026,2026_275,,Running regular online talk-series
219,2026,2026_311,,Running regular online talk-series
220,2026,2026_326,,Running regular online talk-series
221,2026,2026_328,,Running regular online talk-series
222,2026,2026_355,,Running regular online talk-series
223,2026,2026_362,,Running regular online talk-series
224,2026,2026_378,,Running regular online talk-series
225,2026,2026_397,,Running regular online talk-series
226,2026,2026_403,,Running regular online talk-series
227,2026,2026_418,,Running regular online talk-series
228,2026,2026_419,,Running regular online talk-series
229,2026,2026_421,,Running regular online talk-series
230,2026,2026_425,,Running regular online talk-series
231,2026,2026_426,,Running regular online talk-series
232,2026,2026_427,,Running regular online talk-series
233,2026,2026_432,,Running regular online talk-series
234,2026,2026_434,,Running regular online talk-series
235,2026,2026_446,,Running regular online talk-series
236,2026,2026_451,,Running regular online talk-series
237,2026,2026_468,,Running regular online talk-series
238,2026,2026_475,,Running regular online talk-series
239,2026,2026_476,,Running regular online talk-series
240,2026,2026_488,,Running regular online talk-series
241,2026,2026_489,,Running regular online talk-series
242,2026,2026_510,,Running regular online talk-series
243,2026,2026_516,"Research Software Directory for Germany, Research Software Engineer directory for Germany (skills and expertise in what, to get connected/find contributors)",Running regular online talk-series
244,2026,2026_522,,Running regular online talk-series
245,2026,2026_523,,Running regular online talk-series
246,2026,2026_531,,Running regular online talk-series
247,2026,2026_541,,Running regular online talk-series
248,2026,2026_590,,Running regular online talk-series
249,2026,2026_593,,Running regular online talk-series
250,2026,2026_596,,Running regular online talk-series
251,2026,2026_597,,Running regular online talk-series
252,2026,2026_599,,Running regular online talk-series
253,2026,2026_603,,Running regular online talk-series
254,2026,2026_612,,Running regular online talk-series
255,2026,2026_616,,Running regular online talk-series
256,2026,2026_617,,Running regular online talk-series
257,2026,2026_620,,Running regular online talk-series
258,2026,2026_628,,Running regular online talk-series
259,2026,2026_646,,Running regular online talk-series
260,2026,2026_653,,Running regular online talk-series
261,2026,2026_717,,Running regular online talk-series
262,2026,2026_719,,Running regular online talk-series
263,2026,2026_747,"Scholarships and grants specifically for RSE retention and career advancement, prioritizing underrepresented groups",Running regular online talk-series
264,2026,2026_782,,Running regular online talk-series
265,2026,2026_784,,Running regular online talk-series
266,2026,2026_813,,Running regular online talk-series
267,2026,2026_879,,Running regular online talk-series
268,2026,2026_893,,Running regular online talk-series
269,2026,2026_897,,Running regular online talk-series
270,2026,2026_901,,Running regular online talk-series
271,2026,2026_974,,Running regular online talk-series
272,2026,2026_1002,,Running regular online talk-series
273,2026,2026_1027,,Running regular online talk-series
274,2026,2026_1056,,Running regular online talk-series
275,2026,2026_1058,,Running regular online talk-series
276,2026,2026_1065,,Running regular online talk-series
277,2026,2026_1092,,Running regular online talk-series
278,2026,2026_1126,,Running regular online talk-series
279,2026,2026_1127,,Running regular online talk-series
280,2026,2026_1136,,Running regular online talk-series
281,2026,2026_1140,,Running regular online talk-series
282,2026,2026_1141,,Running regular online talk-series
283,2026,2026_1142,,Running regular online talk-series
284,2026,2026_1152,,Running regular online talk-series
285,2026,2026_1157,,Running regular online talk-series
286,2026,2026_1162,,Running regular online talk-series
287,2026,2026_3,,Organisation of online and/or in-person trainings
288,2026,2026_5,,Organisation of online and/or in-person trainings
289,2026,2026_21,,Organisation of online and/or in-person trainings
290,2026,2026_34,,Organisation of online and/or in-person trainings
291,2026,2026_60,,Organisation of online and/or in-person trainings
292,2026,2026_63,,Organisation of online and/or in-person trainings
293,2026,2026_64,,Organisation of online and/or in-person trainings
294,2026,2026_65,,Organisation of online and/or in-person trainings
295,2026,2026_66,,Organisation of online and/or in-person trainings
296,2026,2026_67,,Organisation of online and/or in-person trainings
297,2026,2026_68,,Organisation of online and/or in-person trainings
298,2026,2026_70,,Organisation of online and/or in-person trainings
299,2026,2026_72,,Organisation of online and/or in-person trainings
300,2026,2026_73,,Organisation of online and/or in-person trainings
301,2026,2026_74,,Organisation of online and/or in-person trainings
302,2026,2026_76,,Organisation of online and/or in-person trainings
303,2026,2026_77,,Organisation of online and/or in-person trainings
304,2026,2026_81,,Organisation of online and/or in-person trainings
305,2026,2026_88,,Organisation of online and/or in-person trainings
306,2026,2026_90,,Organisation of online and/or in-person trainings
307,2026,2026_91,,Organisation of online and/or in-person trainings
308,2026,2026_94,,Organisation of online and/or in-person trainings
309,2026,2026_102,,Organisation of online and/or in-person trainings
310,2026,2026_108,,Organisation of online and/or in-person trainings
311,2026,2026_109,,Organisation of online and/or in-person trainings
312,2026,2026_116,,Organisation of online and/or in-person trainings
313,2026,2026_119,,Organisation of online and/or in-person trainings
314,2026,2026_120,,Organisation of online and/or in-person trainings
315,2026,2026_122,,Organisation of online and/or in-person trainings
316,2026,2026_123,,Organisation of online and/or in-person trainings
317,2026,2026_124,,Organisation of online and/or in-person trainings
318,2026,2026_125,,Organisation of online and/or in-person trainings
319,2026,2026_127,,Organisation of online and/or in-person trainings
320,2026,2026_128,,Organisation of online and/or in-person trainings
321,2026,2026_130,,Organisation of online and/or in-person trainings
322,2026,2026_133,,Organisation of online and/or in-person trainings
323,2026,2026_134,,Organisation of online and/or in-person trainings
324,2026,2026_140,,Organisation of online and/or in-person trainings
325,2026,2026_143,,Organisation of online and/or in-person trainings
326,2026,2026_145,,Organisation of online and/or in-person trainings
327,2026,2026_147,,Organisation of online and/or in-person trainings
328,2026,2026_151,,Organisation of online and/or in-person trainings
329,2026,2026_154,,Organisation of online and/or in-person trainings
330,2026,2026_157,,Organisation of online and/or in-person trainings
331,2026,2026_162,,Organisation of online and/or in-person trainings
332,2026,2026_168,,Organisation of online and/or in-person trainings
333,2026,2026_181,,Organisation of online and/or in-person trainings
334,2026,2026_184,,Organisation of online and/or in-person trainings
335,2026,2026_187,,Organisation of online and/or in-person trainings
336,2026,2026_197,,Organisation of online and/or in-person trainings
337,2026,2026_202,,Organisation of online and/or in-person trainings
338,2026,2026_218,,Organisation of online and/or in-person trainings
339,2026,2026_223,,Organisation of online and/or in-person trainings
340,2026,2026_244,,Organisation of online and/or in-person trainings
341,2026,2026_248,,Organisation of online and/or in-person trainings
342,2026,2026_249,,Organisation of online and/or in-person trainings
343,2026,2026_250,,Organisation of online and/or in-person trainings
344,2026,2026_253,,Organisation of online and/or in-person trainings
345,2026,2026_259,,Organisation of online and/or in-person trainings
346,2026,2026_265,,Organisation of online and/or in-person trainings
347,2026,2026_267,,Organisation of online and/or in-person trainings
348,2026,2026_270,,Organisation of online and/or in-person trainings
349,2026,2026_275,,Organisation of online and/or in-person trainings
350,2026,2026_309,,Organisation of online and/or in-person trainings
351,2026,2026_311,,Organisation of online and/or in-person trainings
352,2026,2026_316,,Organisation of online and/or in-person trainings
353,2026,2026_326,,Organisation of online and/or in-person trainings
354,2026,2026_360,,Organisation of online and/or in-person trainings
355,2026,2026_362,,Organisation of online and/or in-person trainings
356,2026,2026_372,,Organisation of online and/or in-person trainings
357,2026,2026_378,,Organisation of online and/or in-person trainings
358,2026,2026_397,,Organisation of online and/or in-person trainings
359,2026,2026_403,,Organisation of online and/or in-person trainings
360,2026,2026_418,,Organisation of online and/or in-person trainings
361,2026,2026_419,,Organisation of online and/or in-person trainings
362,2026,2026_427,,Organisation of online and/or in-person trainings
363,2026,2026_434,,Organisation of online and/or in-person trainings
364,2026,2026_446,,Organisation of online and/or in-person trainings
365,2026,2026_451,,Organisation of online and/or in-person trainings
366,2026,2026_453,,Organisation of online and/or in-person trainings
367,2026,2026_466,,Organisation of online and/or in-person trainings
368,2026,2026_467,,Organisation of online and/or in-person trainings
369,2026,2026_468,,Organisation of online and/or in-person trainings
370,2026,2026_471,,Organisation of online and/or in-person trainings
371,2026,2026_472,,Organisation of online and/or in-person trainings
372,2026,2026_476,,Organisation of online and/or in-person trainings
373,2026,2026_485,,Organisation of online and/or in-person trainings
374,2026,2026_488,,Organisation of online and/or in-person trainings
375,2026,2026_489,,Organisation of online and/or in-person trainings
376,2026,2026_510,,Organisation of online and/or in-person trainings
377,2026,2026_516,"Research Software Directory for Germany, Research Software Engineer directory for Germany (skills and expertise in what, to get connected/find contributors)",Organisation of online and/or in-person trainings
378,2026,2026_520,,Organisation of online and/or in-person trainings
379,2026,2026_522,,Organisation of online and/or in-person trainings
380,2026,2026_523,,Organisation of online and/or in-person trainings
381,2026,2026_531,,Organisation of online and/or in-person trainings
382,2026,2026_541,,Organisation of online and/or in-person trainings
383,2026,2026_550,Encourage developers to share their software under a free and open-source license,Organisation of online and/or in-person trainings
384,2026,2026_590,,Organisation of online and/or in-person trainings
385,2026,2026_593,,Organisation of online and/or in-person trainings
386,2026,2026_596,,Organisation of online and/or in-person trainings
387,2026,2026_597,,Organisation of online and/or in-person trainings
388,2026,2026_603,,Organisation of online and/or in-person trainings
389,2026,2026_604,,Organisation of online and/or in-person trainings
390,2026,2026_606,,Organisation of online and/or in-person trainings
391,2026,2026_612,,Organisation of online and/or in-person trainings
392,2026,2026_613,,Organisation of online and/or in-person trainings
393,2026,2026_615,,Organisation of online and/or in-person trainings
394,2026,2026_616,,Organisation of online and/or in-person trainings
395,2026,2026_617,,Organisation of online and/or in-person trainings
396,2026,2026_621,,Organisation of online and/or in-person trainings
397,2026,2026_628,,Organisation of online and/or in-person trainings
398,2026,2026_629,,Organisation of online and/or in-person trainings
399,2026,2026_635,,Organisation of online and/or in-person trainings
400,2026,2026_636,,Organisation of online and/or in-person trainings
401,2026,2026_653,,Organisation of online and/or in-person trainings
402,2026,2026_717,,Organisation of online and/or in-person trainings
403,2026,2026_719,,Organisation of online and/or in-person trainings
404,2026,2026_747,"Scholarships and grants specifically for RSE retention and career advancement, prioritizing underrepresented groups",Organisation of online and/or in-person trainings
405,2026,2026_782,,Organisation of online and/or in-person trainings
406,2026,2026_784,,Organisation of online and/or in-person trainings
407,2026,2026_785,,Organisation of online and/or in-person trainings
408,2026,2026_836,,Organisation of online and/or in-person trainings
409,2026,2026_840,,Organisation of online and/or in-person trainings
410,2026,2026_856,,Organisation of online and/or in-person trainings
411,2026,2026_869,,Organisation of online and/or in-person trainings
412,2026,2026_870,,Organisation of online and/or in-person trainings
413,2026,2026_879,,Organisation of online and/or in-person trainings
414,2026,2026_881,,Organisation of online and/or in-person trainings
415,2026,2026_893,,Organisation of online and/or in-person trainings
416,2026,2026_901,,Organisation of online and/or in-person trainings
417,2026,2026_953,,Organisation of online and/or in-person trainings
418,2026,2026_974,,Organisation of online and/or in-person trainings
419,2026,2026_1009,,Organisation of online and/or in-person trainings
420,2026,2026_1027,,Organisation of online and/or in-person trainings
421,2026,2026_1056,,Organisation of online and/or in-person trainings
422,2026,2026_1058,,Organisation of online and/or in-person trainings
423,2026,2026_1063,,Organisation of online and/or in-person trainings
424,2026,2026_1065,,Organisation of online and/or in-person trainings
425,2026,2026_1082,,Organisation of online and/or in-person trainings
426,2026,2026_1092,,Organisation of online and/or in-person trainings
427,2026,2026_1094,,Organisation of online and/or in-person trainings
428,2026,2026_1099,,Organisation of online and/or in-person trainings
429,2026,2026_1126,,Organisation of online and/or in-person trainings
430,2026,2026_1127,,Organisation of online and/or in-person trainings
431,2026,2026_1136,,Organisation of online and/or in-person trainings
432,2026,2026_1138,,Organisation of online and/or in-person trainings
433,2026,2026_1140,,Organisation of online and/or in-person trainings
434,2026,2026_1150,,Organisation of online and/or in-person trainings
435,2026,2026_1152,,Organisation of online and/or in-person trainings
436,2026,2026_1157,,Organisation of online and/or in-person trainings
437,2026,2026_1162,,Organisation of online and/or in-person trainings
438,2026,2026_3,,Hosting an easily searchable database of trainings available through other institutions
439,2026,2026_21,,Hosting an easily searchable database of trainings available through other institutions
440,2026,2026_59,,Hosting an easily searchable database of trainings available through other institutions
441,2026,2026_60,,Hosting an easily searchable database of trainings available through other institutions
442,2026,2026_63,,Hosting an easily searchable database of trainings available through other institutions
443,2026,2026_64,,Hosting an easily searchable database of trainings available through other institutions
444,2026,2026_66,,Hosting an easily searchable database of trainings available through other institutions
445,2026,2026_69,,Hosting an easily searchable database of trainings available through other institutions
446,2026,2026_70,,Hosting an easily searchable database of trainings available through other institutions
447,2026,2026_72,,Hosting an easily searchable database of trainings available through other institutions
448,2026,2026_74,,Hosting an easily searchable database of trainings available through other institutions
449,2026,2026_76,,Hosting an easily searchable database of trainings available through other institutions
450,2026,2026_77,,Hosting an easily searchable database of trainings available through other institutions
451,2026,2026_81,,Hosting an easily searchable database of trainings available through other institutions
452,2026,2026_88,,Hosting an easily searchable database of trainings available through other institutions
453,2026,2026_90,,Hosting an easily searchable database of trainings available through other institutions
454,2026,2026_91,,Hosting an easily searchable database of trainings available through other institutions
455,2026,2026_92,,Hosting an easily searchable database of trainings available through other institutions
456,2026,2026_94,,Hosting an easily searchable database of trainings available through other institutions
457,2026,2026_102,,Hosting an easily searchable database of trainings available through other institutions
458,2026,2026_109,,Hosting an easily searchable database of trainings available through other institutions
459,2026,2026_120,,Hosting an easily searchable database of trainings available through other institutions
460,2026,2026_123,,Hosting an easily searchable database of trainings available through other institutions
461,2026,2026_124,,Hosting an easily searchable database of trainings available through other institutions
462,2026,2026_125,,Hosting an easily searchable database of trainings available through other institutions
463,2026,2026_127,,Hosting an easily searchable database of trainings available through other institutions
464,2026,2026_128,,Hosting an easily searchable database of trainings available through other institutions
465,2026,2026_130,,Hosting an easily searchable database of trainings available through other institutions
466,2026,2026_134,,Hosting an easily searchable database of trainings available through other institutions
467,2026,2026_145,,Hosting an easily searchable database of trainings available through other institutions
468,2026,2026_147,,Hosting an easily searchable database of trainings available through other institutions
469,2026,2026_151,,Hosting an easily searchable database of trainings available through other institutions
470,2026,2026_154,,Hosting an easily searchable database of trainings available through other institutions
471,2026,2026_157,,Hosting an easily searchable database of trainings available through other institutions
472,2026,2026_163,,Hosting an easily searchable database of trainings available through other institutions
473,2026,2026_168,,Hosting an easily searchable database of trainings available through other institutions
474,2026,2026_181,,Hosting an easily searchable database of trainings available through other institutions
475,2026,2026_205,"Again, whatever de-RSE doesn't do.",Hosting an easily searchable database of trainings available through other institutions
476,2026,2026_210,,Hosting an easily searchable database of trainings available through other institutions
477,2026,2026_218,,Hosting an easily searchable database of trainings available through other institutions
478,2026,2026_220,,Hosting an easily searchable database of trainings available through other institutions
479,2026,2026_223,,Hosting an easily searchable database of trainings available through other institutions
480,2026,2026_240,,Hosting an easily searchable database of trainings available through other institutions
481,2026,2026_244,,Hosting an easily searchable database of trainings available through other institutions
482,2026,2026_247,,Hosting an easily searchable database of trainings available through other institutions
483,2026,2026_248,,Hosting an easily searchable database of trainings available through other institutions
484,2026,2026_265,,Hosting an easily searchable database of trainings available through other institutions
485,2026,2026_267,,Hosting an easily searchable database of trainings available through other institutions
486,2026,2026_270,,Hosting an easily searchable database of trainings available through other institutions
487,2026,2026_275,,Hosting an easily searchable database of trainings available through other institutions
488,2026,2026_309,,Hosting an easily searchable database of trainings available through other institutions
489,2026,2026_311,,Hosting an easily searchable database of trainings available through other institutions
490,2026,2026_316,,Hosting an easily searchable database of trainings available through other institutions
491,2026,2026_326,,Hosting an easily searchable database of trainings available through other institutions
