,Year_0,row_id,fund2
299,2018,2018_889,Industry support
300,2018,2018_899,Industry support
301,2018,2018_949,Industry support
302,2018,2018_960,Industry support
303,2018,2018_964,Industry support
304,2018,2018_972,Industry support
305,2018,2018_973,Industry support
306,2018,2018_984,Industry support
307,2018,2018_985,Industry support
308,2018,2018_993,Industry support
309,2018,2018_0,Consulting & services
310,2018,2018_8,Consulting & services
311,2018,2018_12,Consulting & services
312,2018,2018_20,Consulting & services
313,2018,2018_23,Consulting & services
314,2018,2018_29,Consulting & services
315,2018,2018_34,Consulting & services
316,2018,2018_51,Consulting & services
317,2018,2018_53,Consulting & services
318,2018,2018_66,Consulting & services
319,2018,2018_81,Consulting & services
320,2018,2018_104,Consulting & services
321,2018,2018_106,Consulting & services
322,2018,2018_121,Consulting & services
323,2018,2018_130,Consulting & services
324,2018,2018_149,Consulting & services
325,2018,2018_156,Consulting & services
326,2018,2018_158,Consulting & services
327,2018,2018_177,Consulting & services
328,2018,2018_182,Consulting & services
329,2018,2018_195,Consulting & services
330,2018,2018_198,Consulting & services
331,2018,2018_200,Consulting & services
332,2018,2018_226,Consulting & services
333,2018,2018_236,Consulting & services
334,2018,2018_259,Consulting & services
335,2018,2018_279,Consulting & services
336,2018,2018_286,Consulting & services
337,2018,2018_290,Consulting & services
338,2018,2018_291,Consulting & services
339,2018,2018_294,Consulting & services
340,2018,2018_301,Consulting & services
341,2018,2018_308,Consulting & services
342,2018,2018_320,Consulting & services
343,2018,2018_321,Consulting & services
344,2018,2018_324,Consulting & services
345,2018,2018_330,Consulting & services
346,2018,2018_370,Consulting & services
347,2018,2018_379,Consulting & services
348,2018,2018_380,Consulting & services
349,2018,2018_387,Consulting & services
350,2018,2018_426,Consulting & services
351,2018,2018_449,Consulting & services
352,2018,2018_454,Consulting & services
353,2018,2018_526,Consulting & services
354,2018,2018_537,Consulting & services
355,2018,2018_544,Consulting & services
356,2018,2018_545,Consulting & services
357,2018,2018_554,Consulting & services
358,2018,2018_580,Consulting & services
359,2018,2018_588,Consulting & services
360,2018,2018_590,Consulting & services
361,2018,2018_592,Consulting & services
362,2018,2018_597,Consulting & services
363,2018,2018_608,Consulting & services
364,2018,2018_614,Consulting & services
365,2018,2018_633,Consulting & services
366,2018,2018_638,Consulting & services
367,2018,2018_642,Consulting & services
368,2018,2018_667,Consulting & services
369,2018,2018_669,Consulting & services
370,2018,2018_699,Consulting & services
371,2018,2018_803,Consulting & services
372,2018,2018_814,Consulting & services
373,2018,2018_844,Consulting & services
374,2018,2018_853,Consulting & services
375,2018,2018_860,Consulting & services
376,2018,2018_866,Consulting & services
377,2018,2018_871,Consulting & services
378,2018,2018_882,Consulting & services
379,2018,2018_897,Consulting & services
380,2018,2018_899,Consulting & services
381,2018,2018_922,Consulting & services
382,2018,2018_949,Consulting & services
383,2018,2018_962,Consulting & services
384,2018,2018_964,Consulting & services
385,2018,2018_967,Consulting & services
386,2018,2018_968,Consulting & services
387,2018,2018_970,Consulting & services
388,2018,2018_971,Consulting & services
389,2018,2018_991,Consulting & services
390,2018,2018_0,Grants
391,2018,2018_2,Grants
392,2018,2018_4,Grants
393,2018,2018_5,Grants
394,2018,2018_7,Grants
395,2018,2018_10,Grants
396,2018,2018_12,Grants
397,2018,2018_15,Grants
398,2018,2018_20,Grants
399,2018,2018_22,Grants
400,2018,2018_23,Grants
401,2018,2018_25,Grants
402,2018,2018_26,Grants
403,2018,2018_27,Grants
404,2018,2018_30,Grants
405,2018,2018_33,Grants
406,2018,2018_34,Grants
407,2018,2018_35,Grants
408,2018,2018_37,Grants
409,2018,2018_39,Grants
410,2018,2018_50,Grants
411,2018,2018_53,Grants
412,2018,2018_54,Grants
413,2018,2018_58,Grants
414,2018,2018_59,Grants
415,2018,2018_63,Grants
416,2018,2018_70,Grants
417,2018,2018_73,Grants
418,2018,2018_77,Grants
419,2018,2018_78,Grants
420,2018,2018_82,Grants
421,2018,2018_83,Grants
422,2018,2018_97,Grants
423,2018,2018_98,Grants
424,2018,2018_103,Grants
425,2018,2018_106,Grants
426,2018,2018_110,Grants
427,2018,2018_117,Grants
428,2018,2018_119,Grants
429,2018,2018_124,Grants
430,2018,2018_125,Grants
431,2018,2018_127,Grants
432,2018,2018_129,Grants
433,2018,2018_130,Grants
434,2018,2018_131,Grants
435,2018,2018_137,Grants
436,2018,2018_142,Grants
437,2018,2018_144,Grants
438,2018,2018_145,Grants
439,2018,2018_147,Grants
440,2018,2018_149,Grants
441,2018,2018_153,Grants
442,2018,2018_154,Grants
443,2018,2018_155,Grants
444,2018,2018_156,Grants
445,2018,2018_160,Grants
446,2018,2018_161,Grants
447,2018,2018_162,Grants
448,2018,2018_163,Grants
449,2018,2018_164,Grants
450,2018,2018_165,Grants
451,2018,2018_167,Grants
452,2018,2018_168,Grants
453,2018,2018_169,Grants
454,2018,2018_170,Grants
455,2018,2018_171,Grants
456,2018,2018_172,Grants
457,2018,2018_174,Grants
458,2018,2018_175,Grants
459,2018,2018_176,Grants
460,2018,2018_177,Grants
461,2018,2018_182,Grants
462,2018,2018_183,Grants
463,2018,2018_184,Grants
464,2018,2018_185,Grants
465,2018,2018_186,Grants
466,2018,2018_187,Grants
467,2018,2018_192,Grants
468,2018,2018_195,Grants
469,2018,2018_198,Grants
470,2018,2018_199,Grants
471,2018,2018_201,Grants
472,2018,2018_202,Grants
473,2018,2018_204,Grants
474,2018,2018_206,Grants
475,2018,2018_211,Grants
476,2018,2018_212,Grants
477,2018,2018_213,Grants
478,2018,2018_215,Grants
479,2018,2018_216,Grants
480,2018,2018_217,Grants
481,2018,2018_218,Grants
482,2018,2018_219,Grants
483,2018,2018_222,Grants
484,2018,2018_224,Grants
485,2018,2018_225,Grants
486,2018,2018_226,Grants
487,2018,2018_227,Grants
488,2018,2018_230,Grants
489,2018,2018_234,Grants
490,2018,2018_235,Grants
491,2018,2018_236,Grants
492,2018,2018_240,Grants
493,2018,2018_241,Grants
494,2018,2018_242,Grants
495,2018,2018_243,Grants
496,2018,2018_246,Grants
497,2018,2018_247,Grants
498,2018,2018_248,Grants
499,2018,2018_250,Grants
500,2018,2018_252,Grants
501,2018,2018_254,Grants
502,2018,2018_255,Grants
503,2018,2018_257,Grants
504,2018,2018_258,Grants
505,2018,2018_259,Grants
506,2018,2018_270,Grants
507,2018,2018_271,Grants
508,2018,2018_272,Grants
509,2018,2018_273,Grants
510,2018,2018_274,Grants
511,2018,2018_275,Grants
512,2018,2018_276,Grants
513,2018,2018_280,Grants
514,2018,2018_282,Grants
515,2018,2018_283,Grants
516,2018,2018_285,Grants
517,2018,2018_288,Grants
518,2018,2018_289,Grants
519,2018,2018_290,Grants
520,2018,2018_291,Grants
521,2018,2018_292,Grants
522,2018,2018_293,Grants
523,2018,2018_294,Grants
524,2018,2018_295,Grants
525,2018,2018_296,Grants
526,2018,2018_298,Grants
527,2018,2018_299,Grants
528,2018,2018_302,Grants
529,2018,2018_304,Grants
530,2018,2018_306,Grants
531,2018,2018_307,Grants
532,2018,2018_308,Grants
533,2018,2018_310,Grants
534,2018,2018_312,Grants
535,2018,2018_316,Grants
536,2018,2018_319,Grants
537,2018,2018_320,Grants
538,2018,2018_321,Grants
539,2018,2018_324,Grants
540,2018,2018_326,Grants
541,2018,2018_327,Grants
542,2018,2018_329,Grants
543,2018,2018_330,Grants
544,2018,2018_331,Grants
545,2018,2018_333,Grants
546,2018,2018_335,Grants
547,2018,2018_336,Grants
548,2018,2018_340,Grants
549,2018,2018_342,Grants
550,2018,2018_343,Grants
551,2018,2018_345,Grants
552,2018,2018_347,Grants
553,2018,2018_348,Grants
554,2018,2018_349,Grants
555,2018,2018_352,Grants
556,2018,2018_353,Grants
557,2018,2018_361,Grants
558,2018,2018_365,Grants
559,2018,2018_369,Grants
560,2018,2018_370,Grants
561,2018,2018_372,Grants
562,2018,2018_374,Grants
563,2018,2018_375,Grants
564,2018,2018_378,Grants
565,2018,2018_379,Grants
566,2018,2018_380,Grants
567,2018,2018_389,Grants
568,2018,2018_392,Grants
569,2018,2018_408,Grants
570,2018,2018_409,Grants
571,2018,2018_411,Grants
572,2018,2018_413,Grants
573,2018,2018_414,Grants
574,2018,2018_420,Grants
575,2018,2018_427,Grants
576,2018,2018_436,Grants
577,2018,2018_440,Grants
578,2018,2018_442,Grants
579,2018,2018_443,Grants
580,2018,2018_449,Grants
581,2018,2018_451,Grants
582,2018,2018_452,Grants
583,2018,2018_456,Grants
584,2018,2018_457,Grants
585,2018,2018_458,Grants
586,2018,2018_459,Grants
587,2018,2018_463,Grants
588,2018,2018_467,Grants
589,2018,2018_472,Grants
590,2018,2018_475,Grants
591,2018,2018_476,Grants
592,2018,2018_480,Grants
593,2018,2018_484,Grants
594,2018,2018_485,Grants
595,2018,2018_491,Grants
596,2018,2018_493,Grants
597,2018,2018_498,Grants
598,2018,2018_500,Grants
599,2018,2018_502,Grants
600,2018,2018_506,Grants
601,2018,2018_510,Grants
602,2018,2018_515,Grants
603,2018,2018_516,Grants
604,2018,2018_518,Grants
605,2018,2018_519,Grants
606,2018,2018_520,Grants
607,2018,2018_525,Grants
608,2018,2018_531,Grants
609,2018,2018_538,Grants
610,2018,2018_539,Grants
611,2018,2018_540,Grants
612,2018,2018_541,Grants
613,2018,2018_542,Grants
614,2018,2018_546,Grants
615,2018,2018_551,Grants
616,2018,2018_554,Grants
617,2018,2018_555,Grants
618,2018,2018_556,Grants
619,2018,2018_557,Grants
620,2018,2018_563,Grants
621,2018,2018_564,Grants
622,2018,2018_567,Grants
623,2018,2018_573,Grants
624,2018,2018_574,Grants
625,2018,2018_577,Grants
626,2018,2018_588,Grants
627,2018,2018_589,Grants
628,2018,2018_590,Grants
629,2018,2018_591,Grants
630,2018,2018_592,Grants
631,2018,2018_604,Grants
632,2018,2018_605,Grants
633,2018,2018_609,Grants
634,2018,2018_610,Grants
635,2018,2018_611,Grants
636,2018,2018_612,Grants
637,2018,2018_613,Grants
638,2018,2018_619,Grants
639,2018,2018_623,Grants
640,2018,2018_628,Grants
641,2018,2018_635,Grants
642,2018,2018_636,Grants
643,2018,2018_639,Grants
644,2018,2018_641,Grants
645,2018,2018_642,Grants
646,2018,2018_643,Grants
647,2018,2018_644,Grants
648,2018,2018_645,Grants
649,2018,2018_646,Grants
650,2018,2018_647,Grants
651,2018,2018_648,Grants
652,2018,2018_652,Grants
653,2018,2018_655,Grants
654,2018,2018_661,Grants
655,2018,2018_662,Grants
656,2018,2018_663,Grants
657,2018,2018_666,Grants
658,2018,2018_667,Grants
659,2018,2018_668,Grants
660,2018,2018_669,Grants
661,2018,2018_672,Grants
662,2018,2018_673,Grants
663,2018,2018_677,Grants
664,2018,2018_678,Grants
665,2018,2018_681,Grants
666,2018,2018_682,Grants
667,2018,2018_683,Grants
668,2018,2018_684,Grants
669,2018,2018_686,Grants
670,2018,2018_687,Grants
671,2018,2018_688,Grants
672,2018,2018_689,Grants
673,2018,2018_690,Grants
674,2018,2018_692,Grants
675,2018,2018_693,Grants
676,2018,2018_696,Grants
677,2018,2018_697,Grants
678,2018,2018_698,Grants
679,2018,2018_699,Grants
680,2018,2018_701,Grants
681,2018,2018_704,Grants
682,2018,2018_705,Grants
683,2018,2018_706,Grants
684,2018,2018_708,Grants
685,2018,2018_710,Grants
686,2018,2018_714,Grants
687,2018,2018_717,Grants
688,2018,2018_718,Grants
689,2018,2018_719,Grants
690,2018,2018_721,Grants
691,2018,2018_722,Grants
692,2018,2018_724,Grants
693,2018,2018_725,Grants
694,2018,2018_728,Grants
695,2018,2018_729,Grants
696,2018,2018_739,Grants
697,2018,2018_744,Grants
698,2018,2018_746,Grants
699,2018,2018_750,Grants
700,2018,2018_751,Grants
701,2018,2018_753,Grants
702,2018,2018_755,Grants
703,2018,2018_756,Grants
704,2018,2018_758,Grants
705,2018,2018_762,Grants
706,2018,2018_763,Grants
707,2018,2018_764,Grants
708,2018,2018_765,Grants
709,2018,2018_766,Grants
710,2018,2018_768,Grants
711,2018,2018_769,Grants
712,2018,2018_772,Grants
713,2018,2018_773,Grants
714,2018,2018_778,Grants
715,2018,2018_780,Grants
716,2018,2018_781,Grants
717,2018,2018_782,Grants
718,2018,2018_783,Grants
719,2018,2018_790,Grants
720,2018,2018_792,Grants
721,2018,2018_794,Grants
722,2018,2018_796,Grants
723,2018,2018_797,Grants
724,2018,2018_800,Grants
725,2018,2018_801,Grants
726,2018,2018_802,Grants
727,2018,2018_803,Grants
728,2018,2018_805,Grants
729,2018,2018_806,Grants
730,2018,2018_811,Grants
731,2018,2018_814,Grants
732,2018,2018_815,Grants
733,2018,2018_816,Grants
734,2018,2018_817,Grants
735,2018,2018_818,Grants
736,2018,2018_819,Grants
737,2018,2018_821,Grants
738,2018,2018_822,Grants
739,2018,2018_824,Grants
740,2018,2018_826,Grants
741,2018,2018_830,Grants
742,2018,2018_832,Grants
743,2018,2018_834,Grants
744,2018,2018_835,Grants
745,2018,2018_837,Grants
746,2018,2018_838,Grants
747,2018,2018_839,Grants
748,2018,2018_840,Grants
749,2018,2018_843,Grants
750,2018,2018_845,Grants
751,2018,2018_848,Grants
752,2018,2018_849,Grants
753,2018,2018_854,Grants
754,2018,2018_857,Grants
755,2018,2018_860,Grants
756,2018,2018_862,Grants
757,2018,2018_866,Grants
758,2018,2018_871,Grants
759,2018,2018_872,Grants
760,2018,2018_873,Grants
761,2018,2018_874,Grants
762,2018,2018_875,Grants
763,2018,2018_876,Grants
764,2018,2018_878,Grants
765,2018,2018_880,Grants
766,2018,2018_881,Grants
767,2018,2018_883,Grants
768,2018,2018_886,Grants
769,2018,2018_887,Grants
770,2018,2018_889,Grants
771,2018,2018_892,Grants
772,2018,2018_895,Grants
773,2018,2018_898,Grants
774,2018,2018_901,Grants
775,2018,2018_911,Grants
776,2018,2018_913,Grants
777,2018,2018_914,Grants
778,2018,2018_925,Grants
779,2018,2018_936,Grants
780,2018,2018_939,Grants
781,2018,2018_944,Grants
782,2018,2018_946,Grants
783,2018,2018_947,Grants
784,2018,2018_948,Grants
785,2018,2018_949,Grants
786,2018,2018_950,Grants
787,2018,2018_951,Grants
788,2018,2018_954,Grants
789,2018,2018_958,Grants
790,2018,2018_960,Grants
791,2018,2018_962,Grants
792,2018,2018_964,Grants
793,2018,2018_970,Grants
794,2018,2018_971,Grants
795,2018,2018_972,Grants
796,2018,2018_973,Grants
797,2018,2018_984,Grants
798,2018,2018_985,Grants
799,2018,2018_986,Grants
800,2018,2018_987,Grants
801,2018,2018_991,Grants
802,2018,2018_992,Grants
803,2018,2018_993,Grants
804,2018,2018_552,SaaS
805,2018,2018_58,Membership
806,2018,2018_104,Membership
807,2018,2018_144,Membership
808,2018,2018_361,Membership
809,2018,2018_449,Membership
810,2018,2018_984,Membership
811,2018,2018_578,Dual license
812,2018,2018_32,Open core
813,2018,2018_249,Open core
814,2018,2018_63,Foundations & consortiums
815,2018,2018_115,Foundations & consortiums
816,2018,2018_119,Foundations & consortiums
817,2018,2018_149,Foundations & consortiums
818,2018,2018_195,Foundations & consortiums
819,2018,2018_208,Foundations & consortiums
820,2018,2018_260,Foundations & consortiums
821,2018,2018_273,Foundations & consortiums
822,2018,2018_309,Foundations & consortiums
823,2018,2018_314,Foundations & consortiums
824,2018,2018_354,Foundations & consortiums
825,2018,2018_361,Foundations & consortiums
826,2018,2018_449,Foundations & consortiums
827,2018,2018_530,Foundations & consortiums
828,2018,2018_563,Foundations & consortiums
829,2018,2018_579,Foundations & consortiums
830,2018,2018_608,Foundations & consortiums
831,2018,2018_632,Foundations & consortiums
832,2018,2018_699,Foundations & consortiums
833,2018,2018_714,Foundations & consortiums
834,2018,2018_754,Foundations & consortiums
835,2018,2018_804,Foundations & consortiums
836,2018,2018_815,Foundations & consortiums
837,2018,2018_837,Foundations & consortiums
838,2018,2018_842,Foundations & consortiums
839,2018,2018_860,Foundations & consortiums
840,2018,2018_874,Foundations & consortiums
841,2018,2018_78,Venture capital
842,2018,2018_297,Venture capital
843,2018,2018_663,Venture capital
844,2018,2018_699,Venture capital
845,2018,2018_705,Venture capital
846,2018,2018_786,Venture capital
847,2018,2018_845,Venture capital
848,2018,2018_120,Trademark licensing & franchising
849,2018,2018_0,Institutional support
850,2018,2018_2,Institutional support
851,2018,2018_7,Institutional support
852,2018,2018_8,Institutional support
853,2018,2018_13,Institutional support
854,2018,2018_14,Institutional support
855,2018,2018_15,Institutional support
856,2018,2018_16,Institutional support
857,2018,2018_17,Institutional support
858,2018,2018_20,Institutional support
859,2018,2018_21,Institutional support
860,2018,2018_23,Institutional support
861,2018,2018_24,Institutional support
862,2018,2018_32,Institutional support
863,2018,2018_34,Institutional support
864,2018,2018_35,Institutional support
865,2018,2018_36,Institutional support
866,2018,2018_38,Institutional support
867,2018,2018_39,Institutional support
868,2018,2018_41,Institutional support
869,2018,2018_42,Institutional support
870,2018,2018_43,Institutional support
871,2018,2018_46,Institutional support
872,2018,2018_47,Institutional support
873,2018,2018_48,Institutional support
874,2018,2018_51,Institutional support
875,2018,2018_52,Institutional support
876,2018,2018_54,Institutional support
877,2018,2018_55,Institutional support
878,2018,2018_58,Institutional support
879,2018,2018_59,Institutional support
880,2018,2018_60,Institutional support
881,2018,2018_66,Institutional support
882,2018,2018_67,Institutional support
883,2018,2018_69,Institutional support
884,2018,2018_71,Institutional support
885,2018,2018_73,Institutional support
886,2018,2018_74,Institutional support
887,2018,2018_75,Institutional support
