,Year_0,row_id,proj4can
93,2017,2017_210,Developers conduct testing
94,2017,2017_211,Developers conduct testing
95,2017,2017_212,Developers conduct testing
96,2017,2017_213,Developers conduct testing
97,2017,2017_214,Developers conduct testing
98,2017,2017_216,Developers conduct testing
99,2017,2017_217,Developers conduct testing
100,2017,2017_218,Developers conduct testing
101,2017,2017_219,Developers conduct testing
102,2017,2017_220,Developers conduct testing
103,2017,2017_221,Developers conduct testing
104,2017,2017_222,Developers conduct testing
105,2017,2017_223,Developers conduct testing
106,2017,2017_225,Developers conduct testing
107,2017,2017_226,Developers conduct testing
108,2017,2017_227,Developers conduct testing
109,2017,2017_228,Developers conduct testing
110,2017,2017_230,Developers conduct testing
111,2017,2017_231,Developers conduct testing
112,2017,2017_232,Developers conduct testing
113,2017,2017_234,Developers conduct testing
114,2017,2017_235,Developers conduct testing
115,2017,2017_236,Developers conduct testing
116,2017,2017_237,Developers conduct testing
117,2017,2017_238,Developers conduct testing
118,2017,2017_240,Developers conduct testing
119,2017,2017_241,Developers conduct testing
120,2017,2017_242,Developers conduct testing
121,2017,2017_243,Developers conduct testing
122,2017,2017_247,Developers conduct testing
123,2017,2017_248,Developers conduct testing
124,2017,2017_249,Developers conduct testing
125,2017,2017_250,Developers conduct testing
126,2017,2017_252,Developers conduct testing
127,2017,2017_253,Developers conduct testing
128,2017,2017_254,Developers conduct testing
129,2017,2017_256,Developers conduct testing
130,2017,2017_257,Developers conduct testing
131,2017,2017_258,Developers conduct testing
132,2017,2017_259,Developers conduct testing
133,2017,2017_261,Developers conduct testing
134,2017,2017_263,Developers conduct testing
135,2017,2017_264,Developers conduct testing
136,2017,2017_265,Developers conduct testing
137,2017,2017_266,Developers conduct testing
138,2017,2017_267,Developers conduct testing
139,2017,2017_268,Developers conduct testing
140,2017,2017_269,Developers conduct testing
141,2017,2017_270,Developers conduct testing
142,2017,2017_271,Developers conduct testing
143,2017,2017_272,Developers conduct testing
144,2017,2017_273,Developers conduct testing
145,2017,2017_274,Developers conduct testing
146,2017,2017_276,Developers conduct testing
147,2017,2017_277,Developers conduct testing
148,2017,2017_278,Developers conduct testing
149,2017,2017_279,Developers conduct testing
150,2017,2017_280,Developers conduct testing
151,2017,2017_281,Developers conduct testing
152,2017,2017_282,Developers conduct testing
153,2017,2017_284,Developers conduct testing
154,2017,2017_287,Developers conduct testing
155,2017,2017_288,Developers conduct testing
156,2017,2017_289,Developers conduct testing
157,2017,2017_290,Developers conduct testing
158,2017,2017_291,Developers conduct testing
159,2017,2017_292,Developers conduct testing
160,2017,2017_294,Developers conduct testing
161,2017,2017_295,Developers conduct testing
162,2017,2017_297,Developers conduct testing
163,2017,2017_298,Developers conduct testing
164,2017,2017_299,Developers conduct testing
165,2017,2017_300,Developers conduct testing
166,2017,2017_301,Developers conduct testing
167,2017,2017_302,Developers conduct testing
168,2017,2017_303,Developers conduct testing
169,2017,2017_305,Developers conduct testing
170,2017,2017_307,Developers conduct testing
171,2017,2017_308,Developers conduct testing
172,2017,2017_310,Developers conduct testing
173,2017,2017_311,Developers conduct testing
174,2017,2017_313,Developers conduct testing
175,2017,2017_314,Developers conduct testing
176,2017,2017_315,Developers conduct testing
177,2017,2017_316,Developers conduct testing
178,2017,2017_318,Developers conduct testing
179,2017,2017_319,Developers conduct testing
180,2017,2017_320,Developers conduct testing
181,2017,2017_321,Developers conduct testing
182,2017,2017_322,Developers conduct testing
183,2017,2017_323,Developers conduct testing
184,2017,2017_325,Developers conduct testing
185,2017,2017_326,Developers conduct testing
186,2017,2017_327,Developers conduct testing
187,2017,2017_328,Developers conduct testing
188,2017,2017_329,Developers conduct testing
189,2017,2017_330,Developers conduct testing
190,2017,2017_331,Developers conduct testing
191,2017,2017_332,Developers conduct testing
192,2017,2017_333,Developers conduct testing
193,2017,2017_334,Developers conduct testing
194,2017,2017_335,Developers conduct testing
195,2017,2017_336,Developers conduct testing
196,2017,2017_337,Developers conduct testing
197,2017,2017_338,Developers conduct testing
198,2017,2017_339,Developers conduct testing
199,2017,2017_340,Developers conduct testing
200,2017,2017_341,Developers conduct testing
201,2017,2017_342,Developers conduct testing
202,2017,2017_343,Developers conduct testing
203,2017,2017_344,Developers conduct testing
204,2017,2017_345,Developers conduct testing
205,2017,2017_348,Developers conduct testing
206,2017,2017_349,Developers conduct testing
207,2017,2017_350,Developers conduct testing
208,2017,2017_351,Developers conduct testing
209,2017,2017_352,Developers conduct testing
210,2017,2017_353,Developers conduct testing
211,2017,2017_355,Developers conduct testing
212,2017,2017_356,Developers conduct testing
213,2017,2017_357,Developers conduct testing
214,2017,2017_361,Developers conduct testing
215,2017,2017_362,Developers conduct testing
216,2017,2017_364,Developers conduct testing
217,2017,2017_365,Developers conduct testing
218,2017,2017_368,Developers conduct testing
219,2017,2017_369,Developers conduct testing
220,2017,2017_370,Developers conduct testing
221,2017,2017_371,Developers conduct testing
222,2017,2017_373,Developers conduct testing
223,2017,2017_374,Developers conduct testing
224,2017,2017_375,Developers conduct testing
225,2017,2017_376,Developers conduct testing
226,2017,2017_378,Developers conduct testing
227,2017,2017_379,Developers conduct testing
228,2017,2017_380,Developers conduct testing
229,2017,2017_381,Developers conduct testing
230,2017,2017_382,Developers conduct testing
231,2017,2017_383,Developers conduct testing
232,2017,2017_384,Developers conduct testing
233,2017,2017_385,Developers conduct testing
234,2017,2017_386,Developers conduct testing
235,2017,2017_387,Developers conduct testing
236,2017,2017_388,Developers conduct testing
237,2017,2017_390,Developers conduct testing
238,2017,2017_392,Developers conduct testing
239,2017,2017_393,Developers conduct testing
240,2017,2017_394,Developers conduct testing
241,2017,2017_397,Developers conduct testing
242,2017,2017_399,Developers conduct testing
243,2017,2017_401,Developers conduct testing
244,2017,2017_402,Developers conduct testing
245,2017,2017_403,Developers conduct testing
246,2017,2017_404,Developers conduct testing
247,2017,2017_405,Developers conduct testing
248,2017,2017_406,Developers conduct testing
249,2017,2017_407,Developers conduct testing
250,2017,2017_408,Developers conduct testing
251,2017,2017_409,Developers conduct testing
252,2017,2017_410,Developers conduct testing
253,2017,2017_412,Developers conduct testing
254,2017,2017_414,Developers conduct testing
255,2017,2017_415,Developers conduct testing
256,2017,2017_416,Developers conduct testing
257,2017,2017_418,Developers conduct testing
258,2017,2017_419,Developers conduct testing
259,2017,2017_420,Developers conduct testing
260,2017,2017_421,Developers conduct testing
261,2017,2017_422,Developers conduct testing
262,2017,2017_423,Developers conduct testing
263,2017,2017_425,Developers conduct testing
264,2017,2017_426,Developers conduct testing
265,2017,2017_427,Developers conduct testing
266,2017,2017_428,Developers conduct testing
267,2017,2017_430,Developers conduct testing
268,2017,2017_431,Developers conduct testing
269,2017,2017_432,Developers conduct testing
270,2017,2017_433,Developers conduct testing
271,2017,2017_435,Developers conduct testing
272,2017,2017_436,Developers conduct testing
273,2017,2017_437,Developers conduct testing
274,2017,2017_438,Developers conduct testing
275,2017,2017_439,Developers conduct testing
276,2017,2017_441,Developers conduct testing
277,2017,2017_442,Developers conduct testing
278,2017,2017_444,Developers conduct testing
279,2017,2017_445,Developers conduct testing
280,2017,2017_446,Developers conduct testing
281,2017,2017_447,Developers conduct testing
282,2017,2017_448,Developers conduct testing
283,2017,2017_449,Developers conduct testing
284,2017,2017_451,Developers conduct testing
285,2017,2017_452,Developers conduct testing
286,2017,2017_453,Developers conduct testing
287,2017,2017_455,Developers conduct testing
288,2017,2017_456,Developers conduct testing
289,2017,2017_457,Developers conduct testing
290,2017,2017_458,Developers conduct testing
291,2017,2017_459,Developers conduct testing
292,2017,2017_460,Developers conduct testing
293,2017,2017_461,Developers conduct testing
294,2017,2017_462,Developers conduct testing
295,2017,2017_463,Developers conduct testing
296,2017,2017_464,Developers conduct testing
297,2017,2017_466,Developers conduct testing
298,2017,2017_467,Developers conduct testing
299,2017,2017_468,Developers conduct testing
300,2017,2017_469,Developers conduct testing
301,2017,2017_470,Developers conduct testing
302,2017,2017_472,Developers conduct testing
303,2017,2017_475,Developers conduct testing
304,2017,2017_477,Developers conduct testing
305,2017,2017_478,Developers conduct testing
306,2017,2017_479,Developers conduct testing
307,2017,2017_480,Developers conduct testing
308,2017,2017_481,Developers conduct testing
309,2017,2017_482,Developers conduct testing
310,2017,2017_483,Developers conduct testing
311,2017,2017_485,Developers conduct testing
312,2017,2017_486,Developers conduct testing
313,2017,2017_487,Developers conduct testing
314,2017,2017_488,Developers conduct testing
315,2017,2017_489,Developers conduct testing
316,2017,2017_490,Developers conduct testing
317,2017,2017_491,Developers conduct testing
318,2017,2017_492,Developers conduct testing
319,2017,2017_493,Developers conduct testing
320,2017,2017_494,Developers conduct testing
321,2017,2017_495,Developers conduct testing
322,2017,2017_496,Developers conduct testing
323,2017,2017_497,Developers conduct testing
324,2017,2017_499,Developers conduct testing
325,2017,2017_500,Developers conduct testing
326,2017,2017_502,Developers conduct testing
327,2017,2017_503,Developers conduct testing
328,2017,2017_504,Developers conduct testing
329,2017,2017_505,Developers conduct testing
330,2017,2017_506,Developers conduct testing
331,2017,2017_507,Developers conduct testing
332,2017,2017_508,Developers conduct testing
333,2017,2017_509,Developers conduct testing
334,2017,2017_510,Developers conduct testing
335,2017,2017_511,Developers conduct testing
336,2017,2017_512,Developers conduct testing
337,2017,2017_515,Developers conduct testing
338,2017,2017_516,Developers conduct testing
339,2017,2017_517,Developers conduct testing
340,2017,2017_518,Developers conduct testing
341,2017,2017_519,Developers conduct testing
342,2017,2017_520,Developers conduct testing
343,2017,2017_521,Developers conduct testing
344,2017,2017_522,Developers conduct testing
345,2017,2017_523,Developers conduct testing
346,2017,2017_524,Developers conduct testing
347,2017,2017_525,Developers conduct testing
348,2017,2017_526,Developers conduct testing
349,2017,2017_527,Developers conduct testing
350,2017,2017_528,Developers conduct testing
351,2017,2017_529,Developers conduct testing
352,2017,2017_530,Developers conduct testing
353,2017,2017_532,Developers conduct testing
354,2017,2017_533,Developers conduct testing
355,2017,2017_534,Developers conduct testing
356,2017,2017_535,Developers conduct testing
357,2017,2017_536,Developers conduct testing
358,2017,2017_537,Developers conduct testing
359,2017,2017_538,Developers conduct testing
360,2017,2017_539,Developers conduct testing
361,2017,2017_540,Developers conduct testing
362,2017,2017_541,Developers conduct testing
363,2017,2017_542,Developers conduct testing
364,2017,2017_543,Developers conduct testing
365,2017,2017_545,Developers conduct testing
366,2017,2017_546,Developers conduct testing
367,2017,2017_547,Developers conduct testing
368,2017,2017_548,Developers conduct testing
369,2017,2017_549,Developers conduct testing
370,2017,2017_550,Developers conduct testing
371,2017,2017_551,Developers conduct testing
372,2017,2017_552,Developers conduct testing
373,2017,2017_553,Developers conduct testing
374,2017,2017_555,Developers conduct testing
375,2017,2017_556,Developers conduct testing
376,2017,2017_557,Developers conduct testing
377,2017,2017_558,Developers conduct testing
378,2017,2017_559,Developers conduct testing
379,2017,2017_560,Developers conduct testing
380,2017,2017_562,Developers conduct testing
381,2017,2017_563,Developers conduct testing
382,2017,2017_564,Developers conduct testing
383,2017,2017_565,Developers conduct testing
384,2017,2017_566,Developers conduct testing
385,2017,2017_568,Developers conduct testing
386,2017,2017_569,Developers conduct testing
387,2017,2017_570,Developers conduct testing
388,2017,2017_571,Developers conduct testing
389,2017,2017_573,Developers conduct testing
390,2017,2017_574,Developers conduct testing
391,2017,2017_576,Developers conduct testing
392,2017,2017_577,Developers conduct testing
393,2017,2017_578,Developers conduct testing
394,2017,2017_579,Developers conduct testing
395,2017,2017_580,Developers conduct testing
396,2017,2017_581,Developers conduct testing
397,2017,2017_582,Developers conduct testing
398,2017,2017_583,Developers conduct testing
399,2017,2017_584,Developers conduct testing
400,2017,2017_585,Developers conduct testing
401,2017,2017_586,Developers conduct testing
402,2017,2017_587,Developers conduct testing
403,2017,2017_589,Developers conduct testing
404,2017,2017_590,Developers conduct testing
405,2017,2017_591,Developers conduct testing
406,2017,2017_592,Developers conduct testing
407,2017,2017_593,Developers conduct testing
408,2017,2017_594,Developers conduct testing
409,2017,2017_595,Developers conduct testing
410,2017,2017_596,Developers conduct testing
411,2017,2017_597,Developers conduct testing
412,2017,2017_598,Developers conduct testing
413,2017,2017_599,Developers conduct testing
414,2017,2017_600,Developers conduct testing
415,2017,2017_601,Developers conduct testing
416,2017,2017_602,Developers conduct testing
417,2017,2017_603,Developers conduct testing
418,2017,2017_605,Developers conduct testing
419,2017,2017_607,Developers conduct testing
420,2017,2017_609,Developers conduct testing
421,2017,2017_610,Developers conduct testing
422,2017,2017_611,Developers conduct testing
423,2017,2017_612,Developers conduct testing
424,2017,2017_613,Developers conduct testing
425,2017,2017_614,Developers conduct testing
426,2017,2017_615,Developers conduct testing
427,2017,2017_617,Developers conduct testing
428,2017,2017_618,Developers conduct testing
429,2017,2017_619,Developers conduct testing
430,2017,2017_623,Developers conduct testing
431,2017,2017_624,Developers conduct testing
432,2017,2017_627,Developers conduct testing
433,2017,2017_628,Developers conduct testing
434,2017,2017_629,Developers conduct testing
435,2017,2017_630,Developers conduct testing
436,2017,2017_631,Developers conduct testing
437,2017,2017_632,Developers conduct testing
438,2017,2017_633,Developers conduct testing
439,2017,2017_634,Developers conduct testing
440,2017,2017_635,Developers conduct testing
441,2017,2017_636,Developers conduct testing
442,2017,2017_637,Developers conduct testing
443,2017,2017_638,Developers conduct testing
444,2017,2017_640,Developers conduct testing
445,2017,2017_642,Developers conduct testing
446,2017,2017_643,Developers conduct testing
447,2017,2017_646,Developers conduct testing
448,2017,2017_647,Developers conduct testing
449,2017,2017_648,Developers conduct testing
450,2017,2017_650,Developers conduct testing
451,2017,2017_652,Developers conduct testing
452,2017,2017_653,Developers conduct testing
453,2017,2017_655,Developers conduct testing
454,2017,2017_656,Developers conduct testing
455,2017,2017_657,Developers conduct testing
456,2017,2017_658,Developers conduct testing
457,2017,2017_661,Developers conduct testing
458,2017,2017_662,Developers conduct testing
459,2017,2017_663,Developers conduct testing
460,2017,2017_664,Developers conduct testing
461,2017,2017_665,Developers conduct testing
462,2017,2017_666,Developers conduct testing
463,2017,2017_668,Developers conduct testing
464,2017,2017_669,Developers conduct testing
465,2017,2017_670,Developers conduct testing
466,2017,2017_671,Developers conduct testing
467,2017,2017_672,Developers conduct testing
468,2017,2017_674,Developers conduct testing
469,2017,2017_675,Developers conduct testing
470,2017,2017_676,Developers conduct testing
471,2017,2017_677,Developers conduct testing
472,2017,2017_678,Developers conduct testing
473,2017,2017_679,Developers conduct testing
474,2017,2017_681,Developers conduct testing
475,2017,2017_683,Developers conduct testing
476,2017,2017_684,Developers conduct testing
477,2017,2017_685,Developers conduct testing
478,2017,2017_686,Developers conduct testing
479,2017,2017_688,Developers conduct testing
480,2017,2017_689,Developers conduct testing
481,2017,2017_690,Developers conduct testing
482,2017,2017_691,Developers conduct testing
483,2017,2017_692,Developers conduct testing
484,2017,2017_693,Developers conduct testing
485,2017,2017_697,Developers conduct testing
486,2017,2017_698,Developers conduct testing
487,2017,2017_699,Developers conduct testing
488,2017,2017_700,Developers conduct testing
489,2017,2017_701,Developers conduct testing
490,2017,2017_702,Developers conduct testing
491,2017,2017_703,Developers conduct testing
492,2017,2017_704,Developers conduct testing
493,2017,2017_705,Developers conduct testing
494,2017,2017_706,Developers conduct testing
495,2017,2017_710,Developers conduct testing
496,2017,2017_712,Developers conduct testing
497,2017,2017_713,Developers conduct testing
498,2017,2017_714,Developers conduct testing
499,2017,2017_716,Developers conduct testing
500,2017,2017_717,Developers conduct testing
501,2017,2017_718,Developers conduct testing
502,2017,2017_719,Developers conduct testing
503,2017,2017_720,Developers conduct testing
504,2017,2017_721,Developers conduct testing
505,2017,2017_723,Developers conduct testing
506,2017,2017_724,Developers conduct testing
507,2017,2017_726,Developers conduct testing
508,2017,2017_727,Developers conduct testing
509,2017,2017_728,Developers conduct testing
510,2017,2017_729,Developers conduct testing
511,2017,2017_730,Developers conduct testing
512,2017,2017_732,Developers conduct testing
513,2017,2017_733,Developers conduct testing
514,2017,2017_734,Developers conduct testing
515,2017,2017_735,Developers conduct testing
516,2017,2017_737,Developers conduct testing
517,2017,2017_738,Developers conduct testing
518,2017,2017_739,Developers conduct testing
519,2017,2017_740,Developers conduct testing
520,2017,2017_741,Developers conduct testing
521,2017,2017_742,Developers conduct testing
522,2017,2017_744,Developers conduct testing
523,2017,2017_746,Developers conduct testing
524,2017,2017_747,Developers conduct testing
525,2017,2017_748,Developers conduct testing
526,2017,2017_749,Developers conduct testing
527,2017,2017_751,Developers conduct testing
528,2017,2017_754,Developers conduct testing
529,2017,2017_755,Developers conduct testing
530,2017,2017_756,Developers conduct testing
531,2017,2017_757,Developers conduct testing
532,2017,2017_758,Developers conduct testing
533,2017,2017_759,Developers conduct testing
534,2017,2017_760,Developers conduct testing
535,2017,2017_761,Developers conduct testing
536,2017,2017_762,Developers conduct testing
537,2017,2017_764,Developers conduct testing
538,2017,2017_765,Developers conduct testing
539,2017,2017_766,Developers conduct testing
540,2017,2017_767,Developers conduct testing
541,2017,2017_768,Developers conduct testing
542,2017,2017_769,Developers conduct testing
543,2017,2017_770,Developers conduct testing
544,2017,2017_771,Developers conduct testing
545,2017,2017_772,Developers conduct testing
546,2017,2017_773,Developers conduct testing
547,2017,2017_774,Developers conduct testing
548,2017,2017_775,Developers conduct testing
549,2017,2017_776,Developers conduct testing
550,2017,2017_777,Developers conduct testing
551,2017,2017_778,Developers conduct testing
552,2017,2017_779,Developers conduct testing
553,2017,2017_780,Developers conduct testing
554,2017,2017_781,Developers conduct testing
555,2017,2017_782,Developers conduct testing
556,2017,2017_783,Developers conduct testing
557,2017,2017_784,Developers conduct testing
558,2017,2017_785,Developers conduct testing
559,2017,2017_786,Developers conduct testing
560,2017,2017_788,Developers conduct testing
561,2017,2017_789,Developers conduct testing
562,2017,2017_790,Developers conduct testing
563,2017,2017_791,Developers conduct testing
564,2017,2017_792,Developers conduct testing
565,2017,2017_793,Developers conduct testing
566,2017,2017_794,Developers conduct testing
567,2017,2017_795,Developers conduct testing
568,2017,2017_796,Developers conduct testing
569,2017,2017_797,Developers conduct testing
570,2017,2017_798,Developers conduct testing
571,2017,2017_800,Developers conduct testing
572,2017,2017_801,Developers conduct testing
573,2017,2017_802,Developers conduct testing
574,2017,2017_804,Developers conduct testing
575,2017,2017_805,Developers conduct testing
576,2017,2017_806,Developers conduct testing
577,2017,2017_808,Developers conduct testing
578,2017,2017_809,Developers conduct testing
579,2017,2017_810,Developers conduct testing
580,2017,2017_812,Developers conduct testing
581,2017,2017_813,Developers conduct testing
582,2017,2017_814,Developers conduct testing
583,2017,2017_815,Developers conduct testing
584,2017,2017_816,Developers conduct testing
585,2017,2017_817,Developers conduct testing
586,2017,2017_818,Developers conduct testing
587,2017,2017_819,Developers conduct testing
588,2017,2017_820,Developers conduct testing
589,2017,2017_822,Developers conduct testing
590,2017,2017_823,Developers conduct testing
591,2017,2017_824,Developers conduct testing
592,2017,2017_825,Developers conduct testing
593,2017,2017_826,Developers conduct testing
594,2017,2017_828,Developers conduct testing
595,2017,2017_830,Developers conduct testing
596,2017,2017_831,Developers conduct testing
597,2017,2017_832,Developers conduct testing
598,2017,2017_833,Developers conduct testing
599,2017,2017_834,Developers conduct testing
600,2017,2017_835,Developers conduct testing
601,2017,2017_836,Developers conduct testing
602,2017,2017_837,Developers conduct testing
603,2017,2017_838,Developers conduct testing
604,2017,2017_839,Developers conduct testing
605,2017,2017_840,Developers conduct testing
606,2017,2017_841,Developers conduct testing
607,2017,2017_842,Developers conduct testing
608,2017,2017_843,Developers conduct testing
609,2017,2017_844,Developers conduct testing
610,2017,2017_845,Developers conduct testing
611,2017,2017_846,Developers conduct testing
612,2017,2017_847,Developers conduct testing
613,2017,2017_848,Developers conduct testing
614,2017,2017_849,Developers conduct testing
615,2017,2017_850,Developers conduct testing
616,2017,2017_852,Developers conduct testing
617,2017,2017_853,Developers conduct testing
618,2017,2017_854,Developers conduct testing
619,2017,2017_855,Developers conduct testing
620,2017,2017_856,Developers conduct testing
621,2017,2017_858,Developers conduct testing
622,2017,2017_859,Developers conduct testing
623,2017,2017_860,Developers conduct testing
624,2017,2017_863,Developers conduct testing
625,2017,2017_864,Developers conduct testing
626,2017,2017_865,Developers conduct testing
627,2017,2017_869,Developers conduct testing
628,2017,2017_873,Developers conduct testing
629,2017,2017_874,Developers conduct testing
630,2017,2017_875,Developers conduct testing
631,2017,2017_876,Developers conduct testing
632,2017,2017_877,Developers conduct testing
633,2017,2017_878,Developers conduct testing
634,2017,2017_879,Developers conduct testing
635,2017,2017_880,Developers conduct testing
636,2017,2017_881,Developers conduct testing
637,2017,2017_882,Developers conduct testing
638,2017,2017_883,Developers conduct testing
639,2017,2017_885,Developers conduct testing
640,2017,2017_886,Developers conduct testing
641,2017,2017_887,Developers conduct testing
642,2017,2017_888,Developers conduct testing
643,2017,2017_890,Developers conduct testing
644,2017,2017_891,Developers conduct testing
645,2017,2017_892,Developers conduct testing
646,2017,2017_893,Developers conduct testing
647,2017,2017_894,Developers conduct testing
648,2017,2017_896,Developers conduct testing
649,2017,2017_897,Developers conduct testing
650,2017,2017_899,Developers conduct testing
651,2017,2017_900,Developers conduct testing
652,2017,2017_902,Developers conduct testing
653,2017,2017_903,Developers conduct testing
654,2017,2017_904,Developers conduct testing
655,2017,2017_905,Developers conduct testing
656,2017,2017_907,Developers conduct testing
657,2017,2017_908,Developers conduct testing
658,2017,2017_909,Developers conduct testing
659,2017,2017_910,Developers conduct testing
660,2017,2017_911,Developers conduct testing
661,2017,2017_912,Developers conduct testing
662,2017,2017_913,Developers conduct testing
663,2017,2017_914,Developers conduct testing
664,2017,2017_916,Developers conduct testing
665,2017,2017_917,Developers conduct testing
666,2017,2017_918,Developers conduct testing
667,2017,2017_919,Developers conduct testing
668,2017,2017_920,Developers conduct testing
669,2017,2017_921,Developers conduct testing
670,2017,2017_922,Developers conduct testing
671,2017,2017_923,Developers conduct testing
672,2017,2017_926,Developers conduct testing
673,2017,2017_927,Developers conduct testing
674,2017,2017_928,Developers conduct testing
675,2017,2017_930,Developers conduct testing
676,2017,2017_932,Developers conduct testing
677,2017,2017_935,Developers conduct testing
678,2017,2017_938,Developers conduct testing
679,2017,2017_939,Developers conduct testing
680,2017,2017_940,Developers conduct testing
681,2017,2017_941,Developers conduct testing
682,2017,2017_942,Developers conduct testing
683,2017,2017_945,Developers conduct testing
684,2017,2017_946,Developers conduct testing
685,2017,2017_948,Developers conduct testing
686,2017,2017_949,Developers conduct testing
687,2017,2017_111,No formal testing
688,2017,2017_112,No formal testing
689,2017,2017_114,No formal testing
690,2017,2017_116,No formal testing
691,2017,2017_127,No formal testing
692,2017,2017_129,No formal testing
693,2017,2017_136,No formal testing
694,2017,2017_145,No formal testing
695,2017,2017_146,No formal testing
696,2017,2017_147,No formal testing
697,2017,2017_153,No formal testing
698,2017,2017_156,No formal testing
699,2017,2017_157,No formal testing
700,2017,2017_160,No formal testing
701,2017,2017_162,No formal testing
702,2017,2017_164,No formal testing
703,2017,2017_168,No formal testing
704,2017,2017_174,No formal testing
705,2017,2017_183,No formal testing
706,2017,2017_184,No formal testing
707,2017,2017_205,No formal testing
708,2017,2017_206,No formal testing
709,2017,2017_214,No formal testing
710,2017,2017_217,No formal testing
711,2017,2017_221,No formal testing
712,2017,2017_222,No formal testing
713,2017,2017_228,No formal testing
714,2017,2017_229,No formal testing
715,2017,2017_230,No formal testing
716,2017,2017_238,No formal testing
717,2017,2017_240,No formal testing
718,2017,2017_241,No formal testing
719,2017,2017_245,No formal testing
720,2017,2017_260,No formal testing
721,2017,2017_264,No formal testing
722,2017,2017_266,No formal testing
723,2017,2017_269,No formal testing
724,2017,2017_270,No formal testing
725,2017,2017_277,No formal testing
726,2017,2017_284,No formal testing
727,2017,2017_285,No formal testing
728,2017,2017_286,No formal testing
729,2017,2017_290,No formal testing
730,2017,2017_304,No formal testing
731,2017,2017_306,No formal testing
732,2017,2017_307,No formal testing
733,2017,2017_310,No formal testing
734,2017,2017_316,No formal testing
735,2017,2017_317,No formal testing
736,2017,2017_320,No formal testing
737,2017,2017_324,No formal testing
738,2017,2017_326,No formal testing
739,2017,2017_329,No formal testing
740,2017,2017_331,No formal testing
741,2017,2017_334,No formal testing
742,2017,2017_339,No formal testing
